Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
970, 90868, 4.85, 251.00, 9.03, 0
970, 90864, 4.45, 248.70, 9.03, 0
970, 90861, 4.80, 251.40, 9.03, 0
971, 90858, 4.90, 245.40, 9.03, 0
972, 90848, 4.80, 244.50, 9.03, 0
972, 90839, 5.05, 248.40, 9.03, 0
973, 90830, 4.85, 247.40, 9.03, 0
974, 90820, 5.00, 249.60, 9.03, 0
975, 90811, 5.00, 250.90, 9.03, 0
976, 90802, 4.80, 249.00, 9.03, 0
976, 90799, 4.75, 249.60, 9.03, 0
976, 90796, 4.65, 245.40, 9.03, 0
977, 90794, 4.75, 246.90, 9.03, 0
977, 90793, 4.95, 249.20, 9.03, 0
977, 90792, 4.85, 248.40, 8.93, 0
977, 90792, 4.95, 252.80, 9.03, 0
978, 90780, 4.90, 250.70, 9.03, 0
979, 90769, 4.95, 248.20, 8.93, 0
980, 90758, 5.05, 247.70, 8.93, 0
980, 90755, 4.90, 244.40, 8.93, 0
980, 90753, 4.75, 246.50, 8.93, 0
980, 90752, 4.75, 248.10, 8.93, 0
981, 90742, 4.65, 246.70, 8.93, 0
982, 90732, 4.95, 250.50, 8.93, 0
983, 90722, 4.95, 247.30, 8.93, 0
984, 90715, 4.90, 248.70, 8.93, 0
984, 90709, 5.10, 251.50, 8.93, 0
985, 90704, 4.85, 249.40, 8.93, 0
985, 90703, 4.85, 251.90, 8.93, 0
985, 90702, 4.85, 250.80, 8.93, 0
985, 90702, 4.65, 245.80, 8.93, 0
985, 90696, 4.80, 249.60, 8.93, 0
986, 90691, 4.80, 245.60, 8.84, 0
986, 90686, 4.65, 245.50, 8.84, 0
987, 90674, 5.00, 247.30, 8.84, 0
989, 90662, 4.80, 244.80, 8.84, 0
990, 90650, 4.80, 246.20, 8.84, 0
990, 90646, 4.95, 249.80, 8.84, 0
990, 90643, 4.45, 252.20, 8.93, 0
991, 90640, 4.70, 251.30, 8.93, 0
991, 90637, 4.70, 251.10, 8.93, 0
991, 90634, 4.50, 247.60, 8.93, 0
991, 90632, 4.95, 246.40, 8.93, 0
992, 90628, 4.70, 247.10, 8.93, 0
992, 90625, 4.75, 249.50, 8.93, 0
992, 90622, 5.05, 249.50, 8.93, 0
993, 90613, 4.70, 249.90, 8.93, 0
993, 90608, 4.45, 246.80, 8.93, 0
994, 90605, 4.45, 251.20, 9.03, 0
994, 90602, 4.70, 248.80, 9.03, 0
994, 90600, 4.35, 251.40, 9.03, 0
995, 90589, 4.80, 251.40, 9.12, 0
996, 90578, 4.95, 249.10, 9.12, 0
997, 90568, 4.70, 251.40, 9.12, 0
997, 90565, 4.85, 249.90, 9.12, 0
997, 90563, 4.45, 250.20, 9.12, 0
998, 90562, 4.60, 247.80, 9.12, 0
998, 90555, 4.90, 250.30, 9.12, 0
999, 90548, 4.80, 252.60, 9.12, 0
999, 90542, 5.00, 250.20, 9.12, 0
1000, 90539, 4.80, 251.90, 9.12, 0
1000, 90537, 4.65, 253.20, 9.12, 0
1000, 90536, 4.60, 250.40, 9.21, 0
1001, 90529, 4.40, 251.70, 9.12, 0
1001, 90522, 4.60, 248.70, 9.12, 0
1002, 90516, 4.70, 248.00, 9.12, 0
1002, 90510, 4.50, 249.40, 9.12, 0
1003, 90505, 4.75, 248.30, 9.12, 0
1003, 90500, 4.80, 250.90, 9.12, 0
1004, 90492, 4.70, 252.50, 9.12, 0
1005, 90484, 4.80, 250.30, 9.12, 0
1005, 90476, 4.85, 253.10, 9.12, 0
1006, 90467, 4.60, 251.00, 9.12, 0
1007, 90464, 4.55, 250.90, 9.12, 0
1007, 90459, 4.65, 248.30, 9.12, 0
1007, 90454, 4.95, 243.80, 9.03, 0
1008, 90450, 4.70, 245.40, 9.03, 0
1008, 90443, 4.75, 248.30, 9.03, 0
1009, 90436, 5.00, 245.20, 9.03, 0
1010, 90430, 5.00, 244.10, 9.12, 0
1010, 90426, 5.20, 244.60, 9.12, 0
1010, 90423, 4.85, 241.10, 9.12, 0
1011, 90420, 4.90, 243.20, 9.12, 0
1011, 90412, 4.65, 240.40, 9.12, 0
1012, 90405, 4.65, 239.90, 9.12, 0
1013, 90398, 4.80, 240.80, 9.12, 0
1014, 90383, 5.35, 239.70, 9.03, 0
1015, 90376, 5.25, 240.10, 9.03, 0
1015, 90374, 5.05, 238.50, 9.12, 0
1015, 90373, 5.35, 240.50, 9.12, 0
1015, 90372, 5.10, 238.90, 9.12, 0
1015, 90369, 5.30, 238.80, 9.12, 0
1015, 90366, 5.40, 240.70, 9.21, 0
1016, 90364, 5.05, 238.30, 9.21, 0
1017, 90354, 5.30, 238.30, 9.21, 0
1017, 90345, 4.95, 235.50, 9.21, 0
1018, 90336, 4.80, 236.20, 9.21, 0
1018, 90334, 5.10, 239.10, 9.30, 0
1019, 90332, 4.95, 238.10, 9.30, 0
1019, 90330, 5.10, 239.40, 9.30, 0
1019, 90328, 5.30, 235.90, 9.30, 0
1019, 90326, 5.05, 235.10, 9.30, 0
1019, 90324, 5.25, 234.80, 9.30, 0
1020, 90319, 5.00, 234.00, 9.30, 0
1020, 90314, 4.90, 235.90, 9.30, 0
1021, 90310, 5.05, 236.60, 9.30, 0
1021, 90307, 5.05, 236.30, 9.30, 0
1021, 90305, 5.25, 238.10, 9.30, 0
1021, 90304, 5.35, 239.30, 9.30, 0
1022, 90299, 5.25, 237.80, 9.30, 0
1022, 90294, 5.30, 237.60, 9.30, 0
1022, 90290, 5.45, 235.30, 9.30, 0
1023, 90287, 5.25, 234.30, 9.30, 0
1023, 90284, 5.15, 236.90, 9.30, 0
1023, 90282, 5.05, 238.50, 9.30, 0
1023, 90280, 5.05, 238.40, 9.30, 0
1024, 90278, 5.15, 239.10, 9.30, 0
1024, 90276, 4.95, 240.60, 9.30, 0
1025, 90262, 5.20, 239.00, 9.30, 0
1026, 90249, 5.05, 239.70, 9.30, 0
1027, 90236, 5.10, 238.00, 9.30, 0
1028, 90230, 5.35, 232.40, 9.30, 0
1029, 90223, 5.45, 235.60, 9.30, 0
1029, 90216, 5.45, 234.40, 9.30, 0
1030, 90212, 5.00, 233.30, 9.30, 0
1030, 90208, 4.85, 232.20, 9.30, 0
1030, 90204, 5.10, 231.10, 9.30, 0
1031, 90199, 5.15, 231.60, 9.30, 0
1031, 90194, 5.45, 234.30, 9.30, 0
1032, 90190, 5.55, 230.90, 9.30, 0
1032, 90188, 5.30, 233.90, 9.30, 0
1032, 90186, 5.25, 233.90, 9.30, 0
1032, 90184, 5.05, 231.20, 9.30, 0
1033, 90175, 4.90, 232.00, 9.30, 0
1034, 90167, 5.20, 232.10, 9.30, 0
1034, 90160, 5.10, 232.20, 9.30, 0
1035, 90155, 5.30, 232.50, 9.30, 0
1035, 90151, 5.45, 229.80, 9.21, 0
1035, 90148, 5.15, 232.70, 9.30, 0
1036, 90137, 5.25, 231.30, 9.30, 0
1037, 90127, 4.95, 232.00, 9.21, 0
1038, 90118, 5.15, 234.40, 9.21, 0
1038, 90116, 5.35, 234.10, 9.21, 0
1038, 90115, 5.10, 234.80, 9.21, 0
1038, 90114, 5.35, 234.90, 9.21, 0
1039, 90108, 5.25, 232.50, 9.21, 0
1039, 90103, 4.90, 234.70, 9.21, 0
1040, 90098, 5.30, 230.20, 9.21, 0
1041, 90090, 5.15, 230.50, 9.21, 0
1041, 90083, 5.15, 232.70, 9.21, 0
1042, 90076, 5.15, 228.70, 9.21, 0
1042, 90070, 4.85, 226.70, 9.21, 0
1043, 90065, 5.20, 229.60, 9.21, 0
1043, 90060, 5.05, 232.30, 9.21, 0
1044, 90053, 4.85, 232.80, 9.21, 0
1045, 90047, 5.25, 233.60, 9.21, 0
1045, 90042, 5.00, 231.40, 9.21, 0
1046, 90033, 5.10, 229.70, 9.21, 0
1047, 90024, 5.20, 229.20, 9.21, 0
1047, 90016, 4.80, 227.00, 9.21, 0
1048, 90007, 5.25, 229.60, 9.21, 0
1049, 89998, 5.15, 234.10, 9.21, 0
1050, 89990, 5.00, 231.90, 9.21, 0
1050, 89987, 5.20, 230.20, 9.21, 0
1050, 89984, 5.20, 230.40, 9.12, 0
1051, 89982, 5.30, 229.70, 9.12, 0
1052, 89969, 5.35, 230.00, 9.12, 0
1053, 89956, 5.10, 227.80, 9.12, 0
1054, 89944, 5.25, 225.80, 9.12, 0
1054, 89942, 5.05, 229.70, 9.12, 0
1054, 89940, 4.85, 230.00, 9.12, 0
1055, 89938, 4.95, 231.20, 9.12, 0
1056, 89928, 4.80, 228.30, 9.12, 0
1056, 89918, 5.10, 227.70, 9.12, 0
1057, 89908, 5.20, 226.90, 9.12, 0
1058, 89901, 5.25, 228.40, 9.12, 0
1059, 89894, 5.05, 226.60, 9.12, 0
1059, 89888, 5.05, 226.60, 9.12, 0
1060, 89883, 5.00, 228.50, 9.12, 0
1060, 89878, 4.90, 228.30, 9.03, 0
1060, 89874, 4.95, 226.80, 9.12, 0
1062, 89862, 4.95, 228.00, 9.03, 0
1063, 89850, 5.05, 228.30, 9.03, 0
1064, 89838, 5.15, 230.20, 9.03, 0
1065, 89823, 5.30, 230.60, 9.03, 0
1066, 89809, 5.30, 227.80, 9.03, 0
1068, 89796, 5.30, 228.80, 9.03, 0
1068, 89788, 5.40, 227.00, 9.03, 0
1069, 89781, 5.30, 225.00, 9.03, 0
1070, 89774, 5.50, 225.90, 9.03, 0
1070, 89768, 5.40, 226.90, 9.03, 0
1071, 89762, 5.25, 226.00, 8.93, 0
1071, 89756, 5.30, 224.30, 8.93, 0
1072, 89749, 5.30, 224.40, 8.93, 0
1072, 89743, 5.30, 224.10, 8.93, 0
1073, 89738, 5.35, 225.50, 8.93, 0
1074, 89731, 5.60, 227.00, 8.93, 0
1074, 89724, 5.45, 231.00, 8.93, 0
1075, 89718, 5.35, 231.20, 8.93, 0
1076, 89703, 5.60, 228.70, 8.93, 0
1077, 89688, 5.55, 225.60, 8.93, 0
1079, 89674, 5.55, 224.40, 8.93, 0
1079, 89671, 5.60, 226.00, 8.93, 0
1079, 89668, 5.55, 226.60, 8.93, 0
1080, 89666, 5.70, 221.10, 8.93, 0
1080, 89658, 5.50, 224.30, 8.93, 0
1081, 89651, 5.45, 225.10, 8.93, 0
1082, 89644, 5.75, 224.40, 8.93, 0
1083, 89630, 5.65, 229.30, 8.84, 0
1084, 89617, 5.85, 223.10, 8.93, 0
1085, 89604, 6.05, 220.60, 8.93, 0
1085, 89601, 5.90, 223.80, 8.93, 0
1086, 89598, 6.05, 222.90, 8.93, 0
1086, 89596, 5.60, 226.60, 8.93, 0
1087, 89586, 5.45, 223.90, 8.93, 0
1088, 89577, 5.85, 221.30, 8.93, 0
1089, 89568, 5.70, 224.10, 8.84, 0
1090, 89556, 5.45, 221.40, 8.84, 0
1091, 89544, 5.75, 219.60, 8.84, 0
1092, 89532, 5.30, 220.30, 8.93, 0
1093, 89523, 5.65, 217.00, 8.93, 0
1093, 89515, 5.75, 220.80, 8.93, 0
1094, 89508, 5.65, 221.50, 8.93, 0
1095, 89502, 6.05, 221.60, 8.93, 0
1095, 89496, 5.70, 224.20, 8.93, 0
1096, 89490, 5.70, 221.50, 8.93, 0
1098, 89460, 5.70, 219.40, 8.93, 0
1100, 89446, 5.55, 217.40, 8.93, 0
1101, 89436, 5.80, 218.30, 8.93, 0
1102, 89426, 5.65, 217.20, 8.93, 0
1103, 89416, 6.05, 214.10, 8.93, 0
1103, 89405, 5.95, 216.60, 8.93, 0
1104, 89394, 5.50, 215.40, 8.93, 0
1105, 89384, 6.00, 212.30, 8.93, 0
1106, 89376, 5.85, 212.70, 8.84, 0
1107, 89369, 6.15, 212.30, 8.93, 0
1107, 89362, 6.15, 214.30, 8.93, 0
1108, 89354, 5.90, 216.50, 8.93, 0
1109, 89347, 5.75, 214.50, 8.93, 0
1110, 89340, 5.65, 214.30, 8.93, 0
1111, 89327, 5.55, 213.20, 8.93, 0
1112, 89314, 6.00, 212.40, 8.93, 0
1113, 89302, 5.75, 213.50, 8.93, 0
1114, 89291, 6.00, 212.60, 8.93, 0
1115, 89280, 6.10, 214.30, 8.93, 0
1116, 89270, 6.05, 216.00, 8.93, 0
1117, 89258, 6.05, 212.60, 8.93, 0
1118, 89247, 5.90, 211.60, 8.93, 0
1119, 89236, 5.45, 209.30, 8.93, 0
1120, 89221, 6.00, 209.20, 8.93, 0
1122, 89206, 5.80, 212.50, 8.93, 0
1123, 89192, 5.80, 210.80, 8.84, 0
1124, 89183, 6.35, 210.40, 8.84, 0
1125, 89175, 5.90, 211.70, 8.84, 0
1125, 89168, 6.00, 210.60, 8.84, 0
1130, 89116, 5.95, 211.50, 8.84, 0
1131, 89103, 5.95, 211.30, 8.84, 0
1133, 89090, 6.40, 211.30, 8.84, 0
1134, 89077, 5.80, 210.70, 8.84, 0
1135, 89065, 6.10, 210.50, 8.84, 0
1136, 89054, 5.60, 208.90, 8.84, 0
1141, 88999, 6.20, 210.60, 8.84, 0
1142, 88985, 5.90, 210.80, 8.84, 0
1143, 88972, 5.65, 210.50, 8.75, 0
1145, 88958, 6.00, 210.90, 8.75, 0
1146, 88945, 5.75, 211.50, 8.75, 0
1147, 88932, 5.60, 209.40, 8.75, 0
1148, 88921, 5.85, 210.30, 8.75, 0
1149, 88910, 5.50, 208.90, 8.75, 0
1150, 88900, 6.00, 206.90, 8.75, 0
1151, 88889, 6.25, 207.20, 8.75, 0
1152, 88878, 5.75, 208.30, 8.75, 0
1153, 88868, 5.95, 210.20, 8.75, 0
1154, 88860, 5.45, 210.10, 8.75, 0
1154, 88853, 5.65, 210.30, 8.66, 0
1155, 88846, 5.80, 209.90, 8.75, 0
1156, 88832, 5.75, 207.90, 8.66, 0
1158, 88819, 6.15, 207.50, 8.66, 0
1159, 88806, 5.85, 209.80, 8.66, 0
1160, 88792, 5.70, 209.50, 8.66, 0
1161, 88779, 6.05, 211.40, 8.66, 0
1162, 88766, 5.50, 211.60, 8.66, 0
1167, 88714, 6.15, 208.30, 8.57, 0
1169, 88700, 5.85, 210.50, 8.57, 0
1170, 88686, 5.95, 210.40, 8.66, 0
1174, 88638, 5.90, 209.60, 8.57, 0
1175, 88626, 5.80, 207.00, 8.57, 0
1177, 88614, 6.10, 206.80, 8.57, 0
1178, 88602, 5.70, 209.50, 8.57, 0
1179, 88591, 5.85, 209.80, 8.47, 0
1180, 88580, 5.70, 210.70, 8.47, 0
1181, 88567, 5.60, 210.00, 8.47, 0
1182, 88555, 5.90, 209.50, 8.47, 0
1183, 88544, 5.70, 210.10, 8.47, 0
1188, 88493, 5.80, 208.70, 8.47, 0
1189, 88480, 5.65, 212.20, 8.38, 0
1190, 88468, 5.65, 209.00, 8.38, 0
1191, 88453, 5.95, 208.10, 8.38, 0
1193, 88438, 5.60, 211.20, 8.38, 0
1194, 88424, 5.80, 205.30, 8.38, 0
1195, 88411, 5.80, 207.00, 8.38, 0
1196, 88399, 5.80, 41.00, 8.38, 0
1198, 88388, 5.95, 207.50, 8.38, 0
1199, 88372, 5.95, 211.50, 8.29, 0
1200, 88357, 5.80, 210.70, 8.29, 0
1202, 88342, 6.05, 208.70, 8.29, 0
1203, 88323, 5.70, 210.30, 8.29, 0
1205, 88305, 5.70, 205.10, 8.29, 0
1207, 88288, 5.70, 207.80, 8.29, 0
1207, 88280, 5.70, 209.10, 8.29, 0
1208, 88273, 5.95, 208.40, 8.29, 0
1209, 88266, 5.95, 213.10, 8.29, 0
1210, 88249, 5.90, 209.30, 8.29, 0
1212, 88233, 5.95, 209.20, 8.29, 0
1213, 88218, 5.95, 208.10, 8.29, 0
1215, 88204, 5.95, 204.70, 8.29, 0
1216, 88190, 5.80, 207.90, 8.20, 0
1217, 88176, 5.85, 208.40, 8.20, 0
1218, 88163, 6.10, 208.70, 8.20, 0
1220, 88150, 5.80, 212.20, 8.20, 0
1221, 88138, 5.85, 209.60, 8.20, 0
1221, 88130, 6.10, 210.00, 8.20, 0
1222, 88123, 5.80, 209.00, 8.20, 0
1223, 88116, 5.90, 207.00, 8.20, 0
1224, 88104, 6.00, 209.30, 8.11, 0
1225, 88092, 5.85, 207.70, 8.11, 0
1226, 88080, 5.95, 209.30, 8.11, 0
1227, 88065, 6.20, 211.60, 8.02, 0
1229, 88051, 6.15, 209.50, 8.02, 0
1230, 88038, 6.35, 209.90, 8.02, 0
1231, 88026, 6.10, 210.50, 8.02, 0
1232, 88015, 6.25, 207.70, 8.02, 0
1233, 88004, 6.30, 209.50, 8.02, 0
1235, 87987, 6.10, 208.40, 8.02, 0
1236, 87970, 6.25, 207.30, 8.02, 0
1238, 87954, 6.25, 207.60, 8.02, 0
1239, 87943, 6.20, 206.60, 8.02, 0
1240, 87932, 6.25, 212.10, 8.02, 0
1241, 87922, 6.20, 210.40, 8.02, 0
1242, 87913, 6.30, 209.50, 8.02, 0
1242, 87905, 6.30, 211.10, 7.92, 0
1243, 87898, 6.30, 207.00, 7.92, 0
1245, 87880, 6.45, 207.10, 7.92, 0
1246, 87862, 6.35, 209.60, 7.92, 0
1248, 87844, 6.35, 206.90, 7.92, 0
1249, 87837, 6.50, 208.80, 7.92, 0
1249, 87830, 6.20, 210.80, 7.92, 0
1250, 87824, 6.20, 209.30, 7.92, 0
1251, 87812, 6.15, 211.30, 7.92, 0
1252, 87801, 6.15, 41.00, 7.83, 0
1253, 87790, 6.30, 206.80, 7.83, 0
1254, 87781, 6.35, 209.00, 7.83, 0
1255, 87772, 6.55, 207.70, 7.83, 0
1256, 87764, 6.55, 211.10, 7.83, 0
1261, 87707, 6.65, 205.50, 7.83, 0
1262, 87696, 6.50, 208.00, 7.83, 0
1263, 87686, 6.50, 209.40, 7.83, 0
1264, 87671, 6.40, 207.80, 7.83, 0
1266, 87656, 6.25, 212.80, 7.83, 0
1267, 87642, 6.40, 209.40, 7.83, 0
1268, 87632, 6.35, 208.90, 7.83, 0
1269, 87623, 6.40, 209.20, 7.83, 0
1270, 87614, 6.70, 205.70, 7.74, 0
1270, 87608, 6.55, 207.90, 7.74, 0
1271, 87602, 6.40, 208.30, 7.74, 0
1271, 87596, 6.50, 208.40, 7.74, 0
1272, 87585, 6.50, 211.90, 7.74, 0
1273, 87574, 6.35, 209.20, 7.74, 0
1274, 87564, 6.50, 209.10, 7.74, 0
1275, 87552, 6.85, 208.40, 7.74, 0
1276, 87541, 6.80, 205.80, 7.74, 0
1278, 87530, 6.50, 209.60, 7.74, 0
1278, 87522, 6.65, 207.90, 7.74, 0
1279, 87515, 6.25, 209.50, 7.74, 0
1280, 87508, 6.40, 212.00, 7.74, 0
1288, 87418, 6.50, 210.00, 7.74, 0
1289, 87409, 6.75, 210.50, 7.65, 0
1290, 87400, 6.75, 207.90, 7.65, 0
1291, 87387, 6.85, 209.80, 7.74, 0
1292, 87375, 6.60, 208.40, 7.65, 0
1293, 87364, 6.40, 209.80, 7.65, 0
1294, 87355, 6.55, 211.00, 7.65, 0
1295, 87347, 6.50, 206.50, 7.74, 0
1295, 87340, 6.40, 209.20, 7.74, 0
1296, 87330, 6.55, 211.20, 7.74, 0
1297, 87320, 6.55, 211.70, 7.74, 0
1298, 87310, 6.55, 215.30, 7.65, 0
1299, 87296, 6.40, 213.10, 7.74, 0
1301, 87283, 6.60, 211.80, 7.74, 0
1302, 87270, 6.65, 213.50, 7.74, 0
1302, 87263, 6.70, 208.90, 7.74, 0
1303, 87256, 6.60, 212.70, 7.74, 0
1304, 87250, 6.55, 211.70, 7.74, 0
1304, 87243, 6.40, 209.40, 7.74, 0
1305, 87237, 6.30, 213.20, 7.74, 0
1305, 87232, 6.30, 213.20, 7.74, 0
1307, 87218, 6.30, 210.90, 7.74, 0
1308, 87204, 6.50, 214.70, 7.65, 0
1309, 87190, 6.60, 210.90, 7.74, 0
1310, 87181, 6.60, 210.50, 7.74, 0
1311, 87172, 6.30, 210.60, 7.65, 0
1312, 87164, 6.15, 210.70, 7.65, 0
1312, 87157, 6.05, 214.70, 7.65, 0
1313, 87150, 6.15, 212.80, 7.65, 0
1314, 87144, 6.45, 212.70, 7.65, 0
1315, 87130, 6.25, 215.50, 7.65, 0
1316, 87116, 6.25, 212.40, 7.65, 0
1318, 87102, 6.15, 213.70, 7.65, 0
1320, 87075, 6.30, 211.60, 7.65, 0
1321, 87070, 6.35, 212.70, 7.65, 0
1321, 87066, 6.20, 215.30, 7.65, 0
1322, 87055, 6.10, 214.50, 7.65, 0
1323, 87045, 6.30, 215.40, 7.65, 0
1324, 87036, 6.30, 214.40, 7.65, 0
1325, 87025, 6.40, 210.80, 7.65, 0
1326, 87014, 6.40, 212.70, 7.65, 0
1327, 87004, 6.25, 211.70, 7.56, 0
1327, 86997, 6.10, 212.40, 7.65, 0
1328, 86990, 6.05, 215.00, 7.56, 0
1329, 86984, 6.05, 213.70, 7.56, 0
1329, 86977, 6.15, 216.10, 7.56, 0
1330, 86970, 6.25, 215.70, 7.56, 0
1331, 86964, 6.40, 213.80, 7.56, 0
1332, 86951, 6.35, 215.00, 7.56, 0
1333, 86938, 6.30, 212.50, 7.56, 0
1334, 86926, 6.30, 211.30, 7.56, 0
1335, 86913, 6.15, 212.20, 7.56, 0
1337, 86900, 6.15, 211.00, 7.56, 0
1338, 86888, 6.15, 213.40, 7.56, 0
1341, 86851, 6.25, 215.00, 7.56, 0
1342, 86842, 6.45, 212.80, 7.56, 0
1343, 86834, 6.15, 214.30, 7.47, 0
1343, 86829, 6.35, 212.20, 7.47, 0
1344, 86824, 6.20, 213.50, 7.47, 0
1344, 86820, 6.20, 213.20, 7.47, 0
1363, 86624, 6.10, 214.70, 7.38, 0
1363, 86617, 6.30, 214.60, 7.38, 0
1364, 86610, 5.95, 218.60, 7.38, 0
1365, 86604, 6.40, 214.00, 7.38, 0
1367, 86577, 5.90, 216.90, 7.29, 0
1368, 86570, 6.10, 212.70, 7.29, 0
1368, 86564, 6.10, 215.10, 7.29, 0
1369, 86553, 6.00, 215.70, 7.38, 0
1370, 86542, 6.35, 213.80, 7.29, 0
1371, 86532, 6.15, 216.70, 7.29, 0
1372, 86524, 6.05, 216.50, 7.29, 0
1373, 86516, 6.05, 217.70, 7.29, 0
1374, 86508, 5.80, 221.10, 7.29, 0
1374, 86502, 6.00, 216.50, 7.29, 0
1375, 86497, 5.95, 218.30, 7.29, 0
1375, 86492, 5.60, 218.30, 7.29, 0
1379, 86454, 5.95, 218.60, 7.29, 0
1380, 86445, 5.45, 215.60, 7.29, 0
1380, 86436, 5.65, 210.00, 7.29, 0
1381, 86430, 5.80, 216.90, 7.38, 0
1381, 86425, 5.50, 213.90, 7.38, 0
1382, 86420, 5.55, 217.20, 7.38, 0
1383, 86411, 5.65, 220.50, 7.47, 0
1384, 86402, 5.45, 211.60, 7.47, 0
1384, 86394, 5.70, 217.50, 7.47, 0
1386, 86380, 5.90, 214.20, 7.47, 0
1386, 86374, 5.95, 216.00, 7.47, 0
1389, 86340, 5.65, 211.50, 7.47, 0
1390, 86332, 5.85, 213.20, 7.38, 0
1391, 86324, 5.15, 211.90, 7.38, 0
1392, 86313, 5.30, 213.80, 7.38, 0
1393, 86303, 5.50, 213.80, 7.38, 0
1394, 86294, 5.20, 212.20, 7.38, 0
1397, 86262, 5.90, 216.30, 7.38, 0
1398, 86254, 5.20, 214.20, 7.29, 0
1398, 86246, 5.20, 215.30, 7.29, 0
1400, 86233, 5.50, 218.10, 7.29, 0
1401, 86221, 5.15, 214.20, 7.29, 0
1402, 86210, 5.45, 217.50, 7.29, 0
1409, 86133, 5.10, 221.60, 7.29, 0
1410, 86124, 5.45, 219.80, 7.29, 0
1411, 86116, 4.70, 217.00, 7.29, 0
1411, 86108, 5.10, 219.90, 7.29, 0
1412, 86100, 5.35, 218.60, 7.19, 0
1413, 86092, 4.90, 221.40, 7.29, 0
1416, 86061, 5.25, 217.50, 7.29, 0
1417, 86053, 4.90, 221.40, 7.19, 0
1417, 86046, 5.30, 223.20, 7.19, 0
1419, 86033, 5.05, 217.70, 7.19, 0
1420, 86021, 4.95, 222.00, 7.19, 0
1421, 86010, 5.30, 216.60, 7.19, 0
1422, 86000, 5.15, 216.00, 7.19, 0
1423, 85991, 5.15, 218.50, 7.10, 0
1423, 85982, 5.40, 217.70, 7.10, 0
1425, 85970, 5.20, 219.30, 7.10, 0
1426, 85958, 5.45, 219.70, 7.10, 0
1427, 85946, 5.25, 220.50, 7.10, 0
1428, 85936, 5.10, 220.80, 7.10, 0
1429, 85927, 5.35, 219.20, 7.10, 0
1430, 85918, 5.40, 218.00, 7.10, 0
1432, 85890, 5.30, 213.20, 7.10, 0
1433, 85883, 5.10, 215.70, 7.10, 0
1434, 85876, 5.25, 219.00, 7.10, 0
1435, 85861, 5.10, 216.00, 7.10, 0
1436, 85847, 5.15, 219.40, 7.01, 0
1438, 85834, 5.40, 216.50, 7.01, 0
1439, 85819, 4.95, 216.30, 7.01, 0
1440, 85805, 5.10, 218.40, 7.01, 0
1442, 85792, 5.40, 216.10, 7.01, 0
1443, 85780, 4.95, 214.90, 7.01, 0
1444, 85769, 5.00, 218.50, 6.92, 0
1445, 85758, 5.45, 217.90, 6.92, 0
1446, 85747, 5.25, 219.60, 6.92, 0
1447, 85736, 5.45, 221.90, 6.92, 0
1448, 85726, 5.25, 219.20, 6.92, 0
1449, 85717, 4.90, 223.40, 6.92, 0
1449, 85708, 5.00, 225.20, 6.92, 0
1450, 85700, 4.60, 223.60, 6.92, 0
1451, 85690, 4.85, 225.30, 6.92, 0
1452, 85681, 4.50, 225.60, 6.92, 0
1453, 85672, 4.25, 230.60, 6.83, 0
1454, 85662, 4.60, 230.30, 6.83, 0
1455, 85652, 4.50, 232.60, 6.92, 0
1456, 85642, 4.50, 231.50, 6.92, 0
1458, 85615, 4.35, 226.70, 7.19, 0
1459, 85608, 4.35, 228.30, 7.29, 0
1460, 85602, 4.65, 224.80, 7.29, 0
1460, 85593, 4.30, 227.00, 7.29, 0
1461, 85584, 4.70, 230.30, 7.29, 0
1462, 85576, 4.70, 229.60, 7.29, 0
1463, 85566, 4.70, 41.00, 7.29, 0
1464, 85557, 4.70, 228.70, 7.29, 0
1465, 85548, 4.45, 227.60, 7.29, 0
1467, 85527, 4.60, 225.60, 7.38, 0
1467, 85522, 4.60, 228.60, 7.38, 0
1468, 85518, 4.60, 229.30, 7.38, 0
1469, 85508, 4.70, 229.00, 7.38, 0
1470, 85498, 4.75, 229.50, 7.38, 0
1470, 85488, 4.75, 227.90, 7.38, 0
1471, 85482, 4.75, 225.50, 7.38, 0
1471, 85477, 4.55, 226.50, 7.38, 0
1472, 85472, 4.60, 224.30, 7.38, 0
1473, 85464, 4.45, 225.50, 7.38, 0
1473, 85457, 4.40, 226.50, 7.38, 0
1474, 85450, 4.55, 223.80, 7.47, 0
1475, 85442, 4.35, 223.90, 7.47, 0
1475, 85435, 4.35, 225.10, 7.47, 0
1476, 85428, 4.35, 225.00, 7.56, 0
1477, 85420, 4.15, 222.60, 7.56, 0
1478, 85413, 4.35, 225.80, 7.56, 0
1478, 85406, 4.30, 222.90, 7.56, 0
1479, 85398, 4.10, 223.40, 7.65, 0
1480, 85390, 4.20, 225.70, 7.56, 0
1481, 85382, 4.15, 222.20, 7.56, 0
1481, 85376, 4.15, 222.60, 7.56, 0
1482, 85371, 4.30, 223.90, 7.56, 0
1482, 85366, 4.35, 222.60, 7.56, 0
1483, 85356, 4.50, 220.70, 7.56, 0
1484, 85347, 4.50, 223.20, 7.56, 0
1485, 85338, 4.35, 219.80, 7.56, 0
1485, 85330, 4.20, 222.80, 7.56, 0
1486, 85323, 3.90, 226.10, 7.56, 0
1487, 85316, 4.25, 223.00, 7.56, 0
1487, 85310, 4.25, 223.00, 7.56, 0
1488, 85305, 4.45, 219.80, 7.56, 0
