Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
860, 92582, 7.60, 302.60, 14.43, 0
860, 92577, 8.00, 305.10, 14.43, 0
861, 92572, 7.25, 298.90, 14.33, 0
867, 92506, 7.60, 295.50, 14.43, 0
868, 92494, 7.30, 296.40, 14.43, 0
870, 92471, 7.50, 297.50, 14.53, 0
872, 92449, 7.00, 292.50, 14.43, 0
874, 92428, 7.40, 298.80, 14.53, 0
874, 92420, 8.10, 301.50, 14.53, 0
875, 92412, 6.85, 297.00, 14.53, 0
876, 92404, 7.00, 298.70, 14.53, 0
877, 92394, 7.75, 300.50, 14.33, 0
878, 92375, 7.75, 301.10, 14.53, 0
880, 92356, 7.75, 297.70, 14.53, 0
882, 92338, 8.50, 296.80, 14.72, 0
882, 92331, 7.05, 297.80, 14.63, 0
883, 92325, 7.55, 295.90, 14.63, 0
883, 92320, 7.25, 295.90, 14.72, 0
885, 92303, 6.90, 299.30, 14.72, 0
886, 92286, 8.15, 299.20, 14.72, 0
888, 92270, 7.10, 295.70, 14.82, 0
889, 92260, 7.15, 296.00, 14.72, 0
889, 92251, 8.10, 297.20, 14.72, 0
890, 92242, 7.05, 297.20, 14.82, 0
890, 92240, 7.35, 303.00, 14.72, 0
891, 92239, 7.85, 297.40, 14.82, 0
891, 92238, 7.25, 295.60, 14.82, 0
892, 92226, 8.05, 297.50, 14.72, 0
893, 92215, 7.80, 299.10, 14.82, 0
894, 92204, 6.90, 299.70, 14.82, 0
894, 92200, 8.25, 299.60, 14.82, 0
894, 92197, 7.75, 296.50, 14.92, 0
895, 92194, 7.05, 298.70, 14.82, 0
895, 92187, 7.70, 297.20, 14.72, 0
896, 92180, 7.30, 300.10, 14.92, 0
896, 92174, 7.90, 303.40, 14.72, 0
898, 92158, 8.20, 294.30, 14.82, 0
899, 92143, 7.25, 297.50, 14.72, 0
901, 92128, 8.30, 296.60, 14.82, 0
901, 92119, 8.00, 293.10, 14.82, 0
902, 92110, 7.20, 300.00, 14.82, 0
903, 92102, 7.85, 298.00, 14.72, 0
904, 92093, 8.50, 297.20, 14.82, 0
904, 92084, 7.90, 301.20, 14.82, 0
905, 92076, 8.10, 290.80, 14.72, 0
907, 92054, 7.90, 41.00, 14.72, 0
909, 92033, 7.90, 303.00, 14.82, 0
911, 92012, 7.95, 292.80, 14.82, 0
911, 92008, 7.70, 297.70, 14.82, 0
912, 92004, 8.10, 300.50, 14.63, 0
912, 92000, 7.90, 295.90, 14.72, 0
913, 91984, 7.40, 300.20, 14.63, 0
915, 91969, 7.65, 300.80, 14.72, 0
916, 91954, 7.90, 290.60, 14.82, 0
917, 91940, 8.35, 301.80, 14.82, 0
918, 91937, 7.75, 299.50, 14.82, 0
918, 91934, 7.45, 291.20, 14.72, 0
919, 91925, 7.80, 304.50, 14.63, 0
920, 91916, 7.65, 295.70, 14.53, 0
920, 91908, 7.45, 293.00, 14.53, 0
926, 91841, 8.25, 300.60, 14.92, 0
928, 91824, 7.35, 292.80, 14.72, 0
929, 91808, 7.20, 301.40, 14.82, 0
935, 91740, 7.20, 294.20, 14.92, 0
937, 91723, 7.95, 299.50, 14.72, 0
938, 91706, 7.35, 295.80, 14.82, 0
939, 91697, 8.05, 296.40, 14.63, 0
941, 91682, 7.25, 297.10, 14.63, 0
942, 91668, 7.35, 288.00, 14.63, 0
944, 91643, 7.35, 296.20, 14.63, 0
946, 91618, 6.95, 296.20, 14.63, 0
949, 91594, 7.35, 287.60, 14.82, 0
954, 91534, 6.75, 299.30, 15.22, 0
955, 91519, 6.10, 290.00, 15.22, 0
957, 91504, 6.65, 286.10, 15.32, 0
958, 91493, 5.85, 290.40, 15.22, 0
958, 91483, 5.70, 285.80, 15.32, 0
959, 91474, 6.90, 290.60, 15.32, 0
960, 91467, 6.90, 292.80, 15.42, 0
960, 91461, 6.15, 294.00, 15.32, 0
961, 91456, 6.15, 298.50, 15.32, 0
962, 91447, 6.30, 281.30, 15.22, 0
963, 91438, 6.20, 291.90, 15.12, 0
963, 91430, 6.20, 296.80, 15.02, 0
964, 91425, 6.50, 285.30, 15.02, 0
964, 91421, 6.65, 293.10, 15.02, 0
964, 91418, 5.70, 286.50, 14.92, 0
966, 91398, 6.40, 283.70, 15.12, 0
968, 91379, 6.70, 294.50, 15.22, 0
970, 91360, 6.35, 287.00, 15.32, 0
971, 91350, 6.20, 288.80, 15.42, 0
971, 91341, 5.55, 292.70, 15.51, 0
972, 91332, 6.45, 282.70, 15.51, 0
974, 91315, 6.80, 289.60, 15.61, 0
975, 91298, 5.70, 289.80, 15.61, 0
977, 91282, 6.10, 282.90, 15.61, 0
977, 91279, 6.05, 296.30, 15.61, 0
977, 91277, 5.80, 294.00, 15.51, 0
977, 91276, 6.75, 287.80, 15.42, 0
979, 91251, 6.30, 295.80, 15.51, 0
982, 91226, 5.60, 282.40, 15.61, 0
984, 91202, 6.75, 284.50, 15.61, 0
984, 91198, 5.90, 293.10, 15.61, 0
985, 91194, 6.65, 275.90, 15.61, 0
985, 91190, 6.35, 284.50, 15.61, 0
985, 91188, 5.75, 290.40, 15.51, 0
985, 91187, 6.30, 282.70, 15.51, 0
985, 91186, 7.30, 286.00, 15.42, 0
987, 91165, 6.35, 289.20, 15.32, 0
989, 91144, 6.20, 277.70, 15.42, 0
991, 91124, 5.95, 289.70, 15.51, 0
992, 91116, 6.20, 281.80, 15.42, 0
992, 91109, 6.65, 282.80, 15.51, 0
993, 91102, 7.15, 286.70, 15.51, 0
994, 91093, 6.70, 278.80, 15.42, 0
994, 91085, 6.65, 287.00, 15.51, 0
995, 91078, 6.45, 292.10, 15.42, 0
1009, 90927, 5.65, 278.80, 15.61, 0
1010, 90914, 5.90, 285.70, 15.61, 0
1011, 90901, 6.15, 288.10, 15.51, 0
1012, 90888, 5.00, 275.60, 15.61, 0
1013, 90876, 5.10, 285.70, 15.71, 0
1017, 90834, 5.60, 276.00, 15.91, 0
1018, 90824, 5.30, 279.00, 15.71, 0
1019, 90814, 5.15, 286.70, 15.71, 0
1023, 90765, 5.25, 287.70, 15.91, 0
1024, 90756, 4.95, 274.20, 16.01, 0
1026, 90733, 4.75, 278.10, 15.91, 0
1028, 90710, 5.10, 290.60, 16.01, 0
1031, 90688, 4.30, 278.70, 15.91, 0
1031, 90684, 4.10, 278.20, 15.81, 0
1031, 90680, 5.25, 277.10, 15.81, 0
1032, 90676, 4.75, 269.40, 15.61, 0
1033, 90659, 3.80, 278.80, 15.51, 0
1035, 90642, 4.85, 267.50, 15.51, 0
1036, 90626, 4.60, 267.70, 15.42, 0
1037, 90614, 4.80, 281.10, 15.42, 0
1038, 90602, 4.95, 272.00, 15.42, 0
1039, 90590, 3.90, 276.20, 15.32, 0
1042, 90559, 4.75, 277.50, 15.42, 0
1045, 90529, 4.50, 275.60, 15.42, 0
1048, 90500, 3.50, 274.30, 15.51, 0
1049, 90490, 4.80, 276.90, 15.71, 0
1049, 90480, 4.25, 278.70, 15.81, 0
1050, 90470, 3.80, 278.20, 15.81, 0
1052, 90452, 4.20, 278.10, 15.91, 0
1054, 90435, 3.75, 271.20, 15.81, 0
1055, 90418, 4.55, 271.40, 15.91, 0
1057, 90401, 4.10, 283.30, 15.81, 0
1058, 90384, 4.00, 281.20, 15.81, 0
1060, 90368, 4.80, 269.30, 15.81, 0
1060, 90361, 4.10, 276.70, 15.81, 0
1061, 90354, 4.05, 277.00, 15.81, 0
1061, 90348, 4.65, 282.70, 15.81, 0
1063, 90328, 4.20, 279.10, 15.81, 0
1065, 90309, 4.30, 267.90, 15.81, 0
1067, 90290, 4.45, 271.70, 15.81, 0
1068, 90281, 4.25, 279.70, 15.81, 0
1068, 90272, 4.95, 273.00, 15.71, 0
1069, 90264, 4.05, 283.60, 15.51, 0
1078, 90164, 4.20, 273.00, 15.42, 0
1081, 90139, 4.10, 285.40, 15.22, 0
1083, 90114, 3.65, 263.90, 15.32, 0
1083, 90113, 4.55, 267.90, 15.32, 0
1083, 90112, 3.80, 286.00, 15.32, 0
1083, 90112, 3.70, 269.50, 15.32, 0
1085, 90085, 4.40, 280.30, 15.22, 0
1088, 90058, 3.45, 291.60, 15.32, 0
1090, 90032, 3.95, 267.50, 15.42, 0
1091, 90025, 3.30, 282.20, 15.42, 0
1091, 90019, 3.05, 279.40, 15.61, 0
1092, 90014, 4.55, 280.20, 15.51, 0
1094, 89992, 4.00, 280.20, 15.22, 0
1096, 89970, 3.80, 271.00, 15.22, 0
1098, 89948, 3.80, 271.80, 15.22, 0
1099, 89937, 2.90, 278.90, 15.32, 0
1100, 89926, 3.95, 268.30, 15.32, 0
1101, 89916, 3.70, 282.90, 15.32, 0
1103, 89891, 3.10, 282.80, 15.42, 0
1105, 89866, 3.80, 271.40, 15.42, 0
1108, 89842, 2.95, 286.80, 15.51, 0
1110, 89821, 2.95, 277.70, 15.51, 0
1111, 89801, 3.75, 269.60, 15.51, 0
1113, 89782, 3.25, 285.60, 15.51, 0
1115, 89763, 2.85, 264.20, 15.61, 0
1117, 89744, 3.50, 266.70, 15.61, 0
1118, 89726, 3.00, 280.20, 15.61, 0
1127, 89627, 4.25, 272.50, 15.71, 0
1129, 89613, 2.90, 292.50, 15.61, 0
1130, 89600, 2.70, 277.70, 15.71, 0
1138, 89514, 3.20, 293.90, 15.81, 0
1140, 89493, 3.20, 279.90, 15.71, 0
1142, 89472, 3.70, 275.70, 15.81, 0
1142, 89462, 3.90, 296.40, 15.91, 0
1143, 89453, 3.20, 276.40, 15.91, 0
1144, 89444, 3.20, 283.00, 16.01, 0
1146, 89428, 3.25, 290.30, 15.71, 0
1147, 89413, 4.05, 270.50, 15.51, 0
1148, 89398, 3.45, 287.10, 15.61, 0
1150, 89381, 3.25, 290.50, 15.61, 0
1151, 89364, 4.35, 276.20, 15.61, 0
1153, 89348, 4.00, 296.50, 15.51, 0
1159, 89282, 3.95, 260.30, 15.61, 0
1161, 89266, 4.10, 279.40, 15.61, 0
1162, 89250, 4.05, 292.10, 15.51, 0
1164, 89228, 3.95, 268.00, 15.51, 0
1166, 89207, 3.35, 284.70, 15.51, 0
1168, 89186, 3.75, 278.50, 15.51, 0
1174, 89124, 4.05, 271.70, 15.81, 0
1175, 89109, 4.50, 280.00, 16.01, 0
1176, 89094, 5.00, 270.90, 16.01, 0
1179, 89069, 5.35, 284.30, 16.11, 0
1181, 89045, 4.35, 281.20, 15.91, 0
1183, 89022, 4.70, 278.30, 16.01, 0
1187, 88977, 4.70, 280.00, 16.31, 0
1188, 88966, 5.35, 267.50, 16.31, 0
1189, 88956, 5.40, 281.20, 16.21, 0
1190, 88941, 4.75, 282.50, 16.11, 0
1192, 88927, 5.75, 272.60, 16.21, 0
1193, 88914, 5.15, 286.00, 16.41, 0
1204, 88791, 6.40, 272.80, 16.62, 0
1206, 88773, 5.70, 278.20, 16.62, 0
1208, 88756, 5.00, 276.60, 16.31, 0
1209, 88739, 5.65, 271.00, 16.21, 0
1211, 88722, 5.35, 283.40, 16.21, 0
1212, 88706, 5.35, 281.10, 16.21, 0
1214, 88690, 5.30, 274.00, 16.11, 0
1215, 88675, 5.05, 285.70, 16.11, 0
1216, 88660, 5.10, 280.30, 16.11, 0
1219, 88628, 5.30, 274.90, 16.11, 0
1222, 88597, 5.60, 274.60, 16.21, 0
1225, 88566, 5.30, 274.90, 16.31, 0
1227, 88541, 4.70, 272.40, 16.31, 0
1229, 88530, 5.20, 277.60, 16.31, 0
1230, 88512, 5.05, 281.00, 16.31, 0
1232, 88495, 4.60, 268.10, 16.31, 0
1233, 88478, 5.45, 278.90, 16.41, 0
1235, 88464, 5.30, 280.70, 16.51, 0
1236, 88450, 4.85, 274.30, 16.41, 0
1237, 88436, 4.80, 281.80, 16.41, 0
1240, 88411, 4.90, 275.50, 16.51, 0
1242, 88386, 5.20, 276.80, 16.51, 0
1244, 88362, 4.95, 286.20, 16.51, 0
1244, 88358, 4.95, 280.00, 16.51, 0
1245, 88355, 4.80, 279.90, 16.41, 0
1245, 88352, 4.50, 291.00, 16.31, 0
1254, 88257, 4.75, 276.60, 16.41, 0
1256, 88233, 4.45, 288.30, 16.51, 0
1258, 88210, 4.50, 276.00, 16.51, 0
1264, 88149, 4.85, 283.80, 16.51, 0
1265, 88133, 4.70, 285.70, 16.51, 0
1267, 88118, 5.50, 284.60, 16.51, 0
1293, 87836, 5.65, 281.90, 16.41, 0
1294, 87824, 5.40, 292.00, 16.31, 0
1295, 87812, 5.05, 279.80, 16.31, 0
1296, 87800, 6.05, 281.30, 16.51, 0
1300, 87762, 5.45, 284.10, 16.51, 0
1301, 87753, 5.45, 266.80, 16.51, 0
1302, 87744, 5.90, 284.00, 16.31, 0
1303, 87726, 6.05, 285.80, 16.31, 0
1305, 87709, 5.75, 270.40, 16.41, 0
1306, 87692, 5.85, 284.70, 16.51, 0
1313, 87623, 5.95, 276.90, 16.72, 0
1314, 87613, 6.50, 277.90, 16.72, 0
1315, 87604, 7.00, 280.80, 16.62, 0
1322, 87523, 6.95, 272.50, 16.72, 0
1323, 87511, 6.65, 283.40, 16.72, 0
1324, 87500, 7.20, 272.10, 16.72, 0
1331, 87430, 6.55, 278.10, 16.92, 0
1333, 87413, 6.70, 282.30, 16.72, 0
1334, 87396, 7.35, 272.10, 16.82, 0
1336, 87377, 7.05, 283.10, 17.02, 0
1336, 87372, 6.60, 269.80, 17.02, 0
1337, 87368, 7.60, 272.90, 17.02, 0
1338, 87356, 7.20, 282.10, 17.02, 0
1339, 87345, 6.70, 267.80, 16.72, 0
1340, 87334, 6.40, 274.60, 16.62, 0
1341, 87327, 6.70, 41.00, 16.72, 0
1341, 87320, 7.00, 264.50, 16.72, 0
1342, 87314, 7.70, 273.60, 16.72, 0
1344, 87290, 7.70, 264.80, 16.92, 0
1346, 87266, 7.35, 266.70, 16.92, 0
1349, 87242, 7.15, 272.50, 16.92, 0
1349, 87233, 7.10, 267.30, 17.02, 0
1350, 87225, 7.50, 270.80, 16.82, 0
1351, 87218, 7.00, 275.00, 16.92, 0
1360, 87124, 6.15, 267.80, 16.92, 0
1360, 87117, 6.95, 264.10, 16.92, 0
1361, 87110, 7.25, 271.90, 16.92, 0
1362, 87101, 6.40, 277.50, 16.82, 0
1363, 87092, 6.70, 262.30, 16.92, 0
1363, 87084, 6.00, 268.50, 16.92, 0
1365, 87071, 7.00, 273.70, 16.82, 0
1366, 87058, 7.00, 41.00, 16.92, 0
1367, 87046, 6.65, 275.40, 17.02, 0
1370, 87012, 7.35, 262.20, 17.02, 0
1371, 87004, 6.30, 261.70, 17.12, 0
1372, 86996, 7.25, 271.60, 16.82, 0
1373, 86986, 6.95, 261.50, 16.62, 0
1373, 86977, 6.50, 262.30, 16.51, 0
1374, 86968, 7.35, 270.30, 16.62, 0
1375, 86956, 6.50, 264.10, 16.82, 0
1376, 86945, 6.50, 272.60, 16.92, 0
1377, 86934, 6.85, 272.00, 16.72, 0
1383, 86871, 6.05, 260.90, 16.92, 0
1385, 86855, 6.50, 271.10, 17.02, 0
1386, 86840, 5.40, 264.40, 17.02, 0
1387, 86832, 5.85, 266.10, 17.02, 0
1388, 86825, 6.85, 268.60, 16.92, 0
1388, 86818, 6.10, 264.20, 17.02, 0
1389, 86811, 6.75, 269.30, 16.92, 0
1390, 86798, 5.75, 263.60, 16.82, 0
1398, 86712, 6.00, 262.60, 16.72, 0
1399, 86702, 6.30, 272.00, 16.62, 0
1401, 86682, 6.40, 275.40, 16.82, 0
1403, 86663, 5.25, 273.60, 16.92, 0
1405, 86644, 5.40, 271.50, 16.92, 0
1416, 86524, 5.80, 268.70, 16.82, 0
1417, 86515, 5.65, 266.20, 16.82, 0
1418, 86506, 5.40, 263.60, 16.62, 0
1422, 86463, 5.20, 272.00, 17.02, 0
1423, 86452, 4.80, 269.00, 16.92, 0
1424, 86442, 5.60, 273.20, 16.72, 0
1433, 86340, 4.45, 268.50, 16.82, 0
1435, 86326, 5.20, 267.20, 16.72, 0
1436, 86312, 4.95, 272.80, 16.82, 0
1445, 86223, 4.65, 265.50, 16.92, 0
1446, 86210, 5.25, 273.60, 16.92, 0
1447, 86198, 4.50, 263.60, 17.02, 0
1452, 86143, 5.60, 273.60, 16.51, 0
1453, 86129, 4.70, 268.20, 16.51, 0
1455, 86116, 4.50, 264.50, 16.62, 0
1456, 86098, 5.10, 269.10, 16.51, 0
1458, 86081, 4.00, 266.20, 16.51, 0
1460, 86064, 4.60, 272.20, 16.62, 0
1475, 85902, 3.90, 262.90, 16.41, 0
1476, 85887, 4.25, 264.40, 16.51, 0
1478, 85872, 3.95, 265.50, 16.41, 0
1479, 85855, 3.40, 262.20, 16.41, 0
1481, 85838, 4.25, 270.40, 16.51, 0
1483, 85822, 4.50, 260.10, 16.31, 0
1497, 85670, 4.25, 261.70, 16.41, 0
1498, 85655, 4.85, 256.60, 16.41, 0
1500, 85640, 4.35, 268.90, 16.21, 0
1519, 85442, 4.00, 267.00, 16.21, 0
1520, 85427, 3.60, 275.20, 16.41, 0
1522, 85412, 4.05, 254.30, 16.11, 0
1523, 85395, 4.55, 263.40, 15.91, 0
1525, 85379, 3.05, 261.30, 16.01, 0
1526, 85364, 4.35, 265.50, 16.11, 0
1527, 85352, 3.85, 273.40, 16.11, 0
1528, 85341, 3.20, 252.90, 15.91, 0
1529, 85330, 3.80, 263.90, 15.71, 0
1531, 85312, 3.65, 276.60, 15.61, 0
1533, 85295, 3.75, 257.60, 15.91, 0
1534, 85278, 4.65, 264.30, 16.01, 0
1539, 85231, 2.95, 269.50, 15.91, 0
1540, 85219, 3.65, 264.00, 16.01, 0
1541, 85208, 4.60, 269.10, 15.81, 0
1543, 85189, 3.55, 258.40, 15.71, 0
1545, 85171, 4.05, 277.60, 15.71, 0
1546, 85154, 3.60, 271.10, 15.61, 0
1576, 84848, 3.40, 276.40, 16.11, 0
1580, 84798, 3.10, 261.00, 16.31, 0
1581, 84786, 3.25, 278.90, 16.11, 0
1583, 84774, 2.55, 275.30, 15.91, 0
1584, 84758, 2.50, 269.30, 15.81, 0
1586, 84743, 3.30, 282.90, 15.61, 0
1587, 84728, 3.00, 261.60, 15.51, 0
1601, 84584, 2.55, 293.00, 16.11, 0
1602, 84570, 2.05, 287.60, 16.11, 0
1604, 84556, 1.65, 289.20, 16.11, 0
1619, 84400, 1.55, 276.70, 15.71, 0
1620, 84384, 2.55, 269.30, 15.71, 0
1622, 84368, 2.65, 261.50, 15.81, 0
1622, 84360, 1.80, 302.40, 15.61, 0
1623, 84353, 2.55, 281.40, 15.81, 0
1624, 84346, 1.80, 286.40, 15.91, 0
1624, 84342, 1.55, 293.30, 15.81, 0
1625, 84338, 2.65, 262.50, 15.91, 0
1625, 84334, 1.40, 262.50, 15.81, 0
1629, 84293, 1.65, 275.10, 15.81, 0
1630, 84283, 2.05, 259.50, 16.01, 0
1631, 84274, 0.10, 259.50, 15.91, 0
1637, 84207, 2.10, 271.00, 16.01, 0
1639, 84190, 1.80, 284.70, 16.11, 0
1640, 84174, 1.10, 284.70, 16.11, 0
1643, 84144, 2.10, 241.90, 16.21, 0
1644, 84137, 1.15, 241.90, 16.11, 0
1645, 84130, 1.15, 241.90, 16.01, 0
1659, 83977, 1.35, 305.40, 15.81, 0
1660, 83965, 0.05, 305.40, 15.91, 0
1662, 83954, 0.05, 305.40, 15.91, 0
1663, 83942, 0.05, 305.40, 15.91, 0
1664, 83931, 0.05, 305.40, 15.91, 0
1665, 83920, 0.10, 305.40, 15.81, 0
1669, 83878, 0.05, 305.40, 16.11, 0
1670, 83868, 0.00, 305.40, 15.91, 0
1671, 83858, 0.05, 305.40, 15.81, 0
1678, 83783, 0.10, 305.40, 16.21, 0
1680, 83764, 0.05, 305.40, 16.31, 0
1682, 83746, 0.05, 305.40, 16.21, 0
1689, 83669, 0.10, 305.40, 16.41, 0
1690, 83658, 0.05, 305.40, 16.31, 0
1691, 83648, 0.10, 305.40, 16.21, 0
1698, 83580, 1.10, 313.50, 16.11, 0
1700, 83563, 0.40, 235.50, 16.01, 0
1701, 83546, 0.15, 235.50, 16.01, 0
1702, 83540, 0.90, 311.00, 15.81, 0
1702, 83535, 0.50, 106.20, 15.91, 0
1703, 83530, 0.15, 106.20, 16.01, 0
1703, 83526, 0.55, 275.30, 16.01, 0
1703, 83523, 0.40, 47.10, 16.01, 0
1704, 83520, 0.60, 333.60, 15.81, 0
1711, 83446, 0.40, 153.20, 15.91, 0
1713, 83428, 0.35, 87.10, 15.81, 0
1714, 83410, 0.15, 87.10, 15.91, 0
1718, 83376, 0.80, 129.10, 15.91, 0
1718, 83368, 0.40, 25.00, 15.71, 0
1719, 83360, 0.55, 341.50, 15.81, 0
1720, 83356, 0.45, 25.90, 15.71, 0
1720, 83353, 0.90, 246.60, 15.81, 0
1720, 83350, 0.75, 153.10, 15.71, 0
1725, 83304, 0.75, 41.00, 15.91, 0
1726, 83293, 0.75, 167.70, 15.81, 0
1727, 83282, 0.30, 65.50, 15.71, 0
1731, 83238, 0.85, 248.40, 16.01, 0
1732, 83227, 0.20, 248.40, 15.81, 0
1733, 83216, 0.65, 150.20, 15.71, 0
1734, 83203, 1.10, 231.40, 15.71, 0
1736, 83190, 0.55, 15.50, 15.81, 0
1737, 83178, 0.40, 197.00, 15.81, 0
1745, 83100, 0.95, 221.70, 16.01, 0
1746, 83089, 0.60, 321.50, 16.01, 0
1747, 83078, 1.10, 271.70, 16.01, 0
1751, 83036, 0.10, 253.90, 15.91, 0
1752, 83026, 0.10, 41.00, 15.91, 0
1753, 83016, 0.70, 239.50, 15.61, 0
1755, 82997, 0.10, 41.00, 15.61, 0
1756, 82978, 0.65, 260.80, 15.71, 0
1758, 82960, 0.50, 331.10, 15.61, 0
1764, 82899, 1.20, 266.30, 15.71, 0
1765, 82890, 0.65, 240.60, 15.81, 0
1766, 82882, 0.80, 172.70, 15.91, 0
1774, 82801, 0.45, 248.50, 15.81, 0
1775, 82789, 0.50, 198.40, 15.71, 0
1776, 82778, 0.75, 251.30, 15.51, 0
1777, 82764, 1.45, 228.80, 15.42, 0
1779, 82751, 0.65, 202.40, 15.32, 0
1780, 82738, 0.85, 262.50, 15.32, 0
1781, 82727, 0.65, 41.00, 15.32, 0
1782, 82716, 0.60, 239.80, 15.22, 0
1783, 82706, 1.30, 224.90, 15.22, 0
1787, 82662, 0.80, 213.10, 15.42, 0
1788, 82651, 1.65, 242.10, 15.32, 0
1790, 82640, 1.50, 219.10, 15.32, 0
1820, 82330, 2.20, 219.70, 15.51, 0
1826, 82272, 1.55, 214.30, 15.42, 0
1826, 82264, 2.70, 208.80, 15.32, 0
1827, 82256, 2.60, 208.10, 15.42, 0
1829, 82236, 2.10, 233.10, 15.51, 0
1831, 82217, 2.80, 224.00, 15.51, 0
1833, 82198, 1.90, 209.50, 15.51, 0
1834, 82184, 2.55, 215.20, 15.22, 0
1835, 82181, 2.35, 205.50, 15.32, 0
1835, 82178, 1.65, 230.80, 15.22, 0
1836, 82162, 2.35, 41.00, 15.32, 0
1838, 82146, 2.55, 217.10, 15.12, 0
1840, 82130, 2.35, 239.50, 15.32, 0
1841, 82117, 2.65, 203.40, 15.32, 0
1842, 82105, 1.95, 213.80, 15.12, 0
1843, 82094, 1.65, 222.80, 15.22, 0
1849, 82035, 1.95, 205.30, 15.12, 0
1850, 82020, 1.75, 228.50, 15.12, 0
1852, 82006, 2.60, 210.30, 15.22, 0
1853, 81990, 2.05, 204.60, 15.12, 0
1855, 81975, 2.00, 226.80, 15.12, 0
1856, 81960, 2.50, 214.30, 15.22, 0
1857, 81956, 1.65, 226.70, 15.02, 0
1858, 81947, 2.40, 213.40, 15.12, 0
1859, 81938, 1.85, 196.90, 15.02, 0
1859, 81928, 1.20, 229.20, 15.02, 0
1860, 81919, 2.60, 215.10, 15.12, 0
1861, 81910, 2.20, 212.60, 15.02, 0
1875, 81769, 2.40, 239.40, 15.02, 0
1876, 81758, 1.40, 203.40, 14.92, 0
1877, 81748, 2.00, 244.10, 15.02, 0
1878, 81736, 2.25, 218.60, 15.02, 0
1880, 81725, 1.85, 202.50, 14.82, 0
1881, 81714, 2.70, 238.30, 14.92, 0
1882, 81704, 1.80, 218.30, 15.02, 0
1883, 81694, 1.40, 211.90, 14.92, 0
1884, 81684, 2.65, 231.00, 14.92, 0
1888, 81638, 1.60, 230.10, 15.02, 0
1889, 81627, 2.20, 219.50, 14.82, 0
1890, 81616, 2.90, 223.20, 14.92, 0
1892, 81594, 1.70, 227.00, 14.92, 0
1895, 81573, 2.10, 235.90, 14.82, 0
1897, 81552, 2.25, 213.20, 14.92, 0
1898, 81537, 1.15, 236.00, 14.63, 0
1901, 81511, 2.40, 230.00, 14.72, 0
1903, 81486, 1.90, 216.80, 14.82, 0
1905, 81471, 1.40, 246.40, 14.82, 0
1905, 81467, 2.10, 210.20, 14.92, 0
1905, 81464, 1.65, 236.40, 14.82, 0
1916, 81360, 1.60, 222.20, 14.92, 0
1917, 81350, 1.20, 229.50, 14.72, 0
1918, 81340, 2.00, 239.80, 14.82, 0
1919, 81330, 2.00, 227.60, 14.82, 0
1920, 81321, 0.65, 223.70, 14.72, 0
1920, 81312, 1.60, 232.30, 14.82, 0
1928, 81237, 1.35, 242.50, 15.02, 0
1930, 81218, 1.00, 228.80, 15.02, 0
1932, 81200, 1.55, 231.00, 15.12, 0
1939, 81121, 1.10, 233.80, 15.02, 0
1940, 81113, 1.40, 236.20, 15.02, 0
1941, 81106, 1.00, 276.10, 14.82, 0
1946, 81053, 1.50, 224.20, 14.92, 0
1947, 81040, 0.45, 262.60, 14.92, 0
1949, 81028, 0.50, 265.60, 14.92, 0
1949, 81027, 1.75, 219.80, 14.82, 0
1949, 81026, 1.05, 250.30, 14.63, 0
1949, 81026, 0.30, 260.30, 14.43, 0
1951, 81008, 1.20, 224.20, 14.63, 0
1952, 80990, 0.55, 285.30, 14.82, 0
1954, 80972, 0.75, 226.10, 14.82, 0
1963, 80887, 0.90, 264.00, 14.82, 0
1964, 80878, 1.15, 257.50, 14.82, 0
1964, 80870, 0.80, 255.10, 14.63, 0
1965, 80859, 0.65, 17.10, 14.53, 0
1966, 80849, 0.25, 17.10, 14.53, 0
1967, 80840, 0.80, 228.00, 14.63, 0
1972, 80793, 0.30, 212.10, 14.72, 0
1973, 80781, 0.80, 231.30, 14.72, 0
1974, 80770, 0.30, 2.10, 14.43, 0
1981, 80699, 0.85, 221.00, 14.63, 0
1983, 80681, 0.30, 221.00, 14.63, 0
1985, 80664, 0.75, 23.10, 14.63, 0
1986, 80653, 0.20, 23.10, 14.63, 0
1987, 80642, 0.25, 23.10, 14.63, 0
1988, 80632, 0.45, 316.20, 14.72, 0
1992, 80589, 0.30, 44.50, 14.63, 0
1994, 80578, 0.50, 25.60, 14.72, 0
1995, 80568, 0.40, 341.50, 14.63, 0
1999, 80522, 1.00, 19.70, 14.63, 0
2000, 80511, 0.75, 38.40, 14.63, 0
2001, 80500, 0.60, 334.60, 14.43, 0
2006, 80449, 0.90, 43.30, 14.53, 0
2008, 80436, 0.50, 328.10, 14.53, 0
2009, 80424, 0.95, 359.00, 14.33, 0
2011, 80404, 0.80, 11.10, 14.23, 0
2013, 80385, 0.40, 190.30, 14.33, 0
2015, 80366, 0.40, 33.90, 14.33, 0
2021, 80303, 0.65, 326.30, 14.33, 0
2022, 80294, 0.75, 342.30, 14.43, 0
2023, 80286, 0.80, 33.30, 14.23, 0
2024, 80274, 0.75, 117.90, 14.14, 0
2025, 80263, 0.75, 343.50, 14.23, 0
2026, 80252, 1.10, 1.10, 14.33, 0
2027, 80242, 0.65, 92.40, 14.33, 0
2028, 80232, 1.05, 20.10, 14.04, 0
2029, 80222, 0.50, 346.00, 13.94, 0
