x1,y1,x2,y2,x3,y3,x4,y4,d1,d2,d3,d4,lat,lon,alt,time_est
146.0,208.0,147.0,208.0,146.0,207.0,147.0,207.0,0.0172067441,0.0368948441,0.0948511601,0.0789298721,37.83528,-122.38569,2429.0,0 days 01:41:26.333333000
146.0,208.0,147.0,208.0,146.0,207.0,147.0,207.0,0.026547656225,0.046215881225,0.085527992225,0.069586844225,37.82595,-122.385615,2531.0,0 days 01:44:16.333333000
147.0,207.0,146.0,207.0,147.0,208.0,146.0,208.0,0.0432653209,0.0598115369,0.0718782049,0.0528155049,37.80002,-122.38333,2632.0,0 days 01:47:04.666667000
147.0,207.0,146.0,207.0,147.0,208.0,146.0,208.0,0.029281245124,0.046184411524,0.085483190724,0.066777710724,37.786262,-122.381982,2733.0,0 days 01:49:53.000000000
147.0,207.0,146.0,207.0,147.0,208.0,146.0,208.0,0.011369599769,0.028681882169,0.102969284369,0.084673229369,37.768605,-122.380437,2833.0,0 days 01:52:39.666667000
146.0,207.0,147.0,207.0,146.0,208.0,147.0,208.0,0.006373335504,0.023970225104,0.108594266704,0.125304296704,37.745653,-122.374452,2934.0,0 days 01:55:28.000000000
146.0,207.0,147.0,207.0,146.0,206.0,147.0,206.0,0.018159888225,0.040570100225,0.091577031225,0.078343910225,37.728232,-122.368815,3034.0,0 days 01:58:14.666667000
146.0,207.0,147.0,207.0,146.0,206.0,147.0,206.0,0.036484011049,0.057471717449,0.074359991649,0.059705439449,37.710607,-122.363443,3134.0,0 days 02:01:01.333333000
147.0,206.0,146.0,206.0,147.0,207.0,146.0,207.0,0.038997963904,0.055317114704,0.076291955904,0.056970106304,37.691013,-122.357152,3235.0,0 days 02:03:49.666667000
147.0,206.0,146.0,206.0,147.0,207.0,146.0,207.0,0.012505601025,0.030477708025,0.101066931025,0.083399287025,37.665548,-122.350905,3350.0,0 days 02:07:01.333333000
146.0,206.0,147.0,206.0,146.0,207.0,147.0,207.0,0.013843088225,0.016414699225,0.101611981225,0.117778209225,37.648278,-122.345235,3450.0,0 days 02:09:48.000000000
146.0,206.0,147.0,206.0,146.0,205.0,147.0,205.0,0.031209711424,0.052552028624,0.079536975824,0.065212780224,37.611095,-122.337732,3550.0,0 days 02:12:34.666667000
147.0,205.0,146.0,205.0,147.0,206.0,146.0,206.0,0.043047161225,0.058638724225,0.073240488225,0.053167457225,37.589797,-122.332935,3656.0,0 days 02:15:31.333333000
