Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
1628, 84102, 2.30, 332.40, 13.07, 0
1628, 84098, 0.10, 332.40, 12.98, 0
1630, 84085, 2.35, 320.80, 12.98, 0
1631, 84072, 1.10, 320.80, 12.98, 0
1632, 84060, 1.70, 302.50, 12.98, 0
1638, 84004, 1.35, 309.90, 12.98, 0
1639, 83990, 1.55, 281.30, 12.98, 0
1640, 83976, 1.95, 338.10, 12.98, 0
1641, 83967, 0.05, 338.10, 12.98, 0
1642, 83959, 0.15, 338.10, 12.98, 0
1643, 83952, 0.05, 338.10, 12.88, 0
1644, 83942, 2.25, 326.90, 12.98, 0
1645, 83932, 0.05, 326.90, 12.98, 0
1645, 83922, 0.10, 326.90, 12.98, 0
1647, 83903, 0.10, 326.90, 12.98, 0
1649, 83884, 0.05, 326.90, 12.88, 0
1651, 83866, 0.15, 326.90, 12.98, 0
1654, 83830, 0.10, 350.10, 12.88, 0
1655, 83821, 1.90, 357.30, 12.88, 0
1656, 83812, 0.05, 357.30, 12.78, 0
1657, 83798, 0.10, 357.30, 12.88, 0
1659, 83785, 0.10, 357.30, 12.88, 0
1660, 83772, 0.00, 357.30, 12.78, 0
1665, 83725, 0.15, 357.30, 12.78, 0
1666, 83708, 0.15, 357.30, 12.78, 0
1668, 83692, 0.15, 357.30, 12.78, 0
1669, 83683, 0.05, 357.30, 12.69, 0
1669, 83674, 0.10, 357.30, 12.78, 0
1670, 83666, 0.15, 357.30, 12.78, 0
1671, 83656, 0.05, 357.30, 12.69, 0
1672, 83646, 0.20, 357.30, 12.78, 0
1673, 83636, 0.05, 357.30, 12.69, 0
1674, 83624, 0.10, 357.30, 12.69, 0
1675, 83613, 0.10, 357.30, 12.69, 0
1677, 83602, 2.00, 324.80, 12.69, 0
1679, 83581, 1.40, 324.80, 12.69, 0
1681, 83560, 0.95, 324.80, 12.69, 0
1683, 83540, 1.85, 340.70, 12.69, 0
1683, 83532, 0.05, 340.70, 12.59, 0
1684, 83525, 0.10, 340.70, 12.69, 0
1685, 83518, 0.15, 340.70, 12.59, 0
1686, 83505, 0.05, 340.70, 12.59, 0
1687, 83493, 2.00, 338.70, 12.69, 0
1688, 83482, 0.05, 338.70, 12.50, 0
1689, 83475, 0.10, 338.70, 12.59, 0
1689, 83468, 0.15, 338.70, 12.59, 0
1690, 83462, 0.05, 338.70, 12.59, 0
1691, 83447, 1.90, 342.30, 12.59, 0
1693, 83433, 0.05, 342.30, 12.50, 0
1694, 83420, 0.10, 342.30, 12.59, 0
1696, 83397, 0.15, 342.30, 12.50, 0
1699, 83374, 0.10, 342.30, 12.59, 0
1701, 83352, 0.05, 342.30, 12.59, 0
1701, 83345, 0.05, 342.30, 12.50, 0
1702, 83339, 0.15, 342.30, 12.50, 0
1703, 83334, 0.15, 342.30, 12.50, 0
1704, 83324, 0.05, 342.30, 12.50, 0
1705, 83314, 0.15, 342.30, 12.50, 0
1705, 83304, 0.05, 342.30, 12.40, 0
1707, 83293, 1.90, 339.10, 12.50, 0
1708, 83282, 1.05, 339.10, 12.50, 0
1709, 83272, 0.00, 339.10, 12.50, 0
1710, 83256, 0.10, 339.10, 12.50, 0
1712, 83241, 0.05, 339.10, 12.40, 0
1713, 83226, 0.10, 339.10, 12.40, 0
1715, 83210, 0.15, 339.10, 12.40, 0
1716, 83195, 0.10, 339.10, 12.40, 0
1718, 83180, 0.15, 339.10, 12.40, 0
1721, 83140, 0.05, 339.10, 12.40, 0
1722, 83130, 0.10, 339.10, 12.40, 0
1723, 83120, 0.00, 339.10, 12.40, 0
1724, 83113, 0.10, 339.10, 12.40, 0
1725, 83107, 0.15, 339.10, 12.40, 0
1725, 83102, 0.15, 339.10, 12.40, 0
1727, 83083, 0.10, 339.10, 12.50, 0
1729, 83065, 0.05, 339.10, 12.40, 0
1730, 83048, 0.10, 339.10, 12.40, 0
1731, 83037, 0.10, 339.10, 12.40, 0
1733, 83026, 0.05, 339.10, 12.40, 0
1734, 83016, 0.15, 339.10, 12.40, 0
1735, 83005, 0.05, 339.10, 12.40, 0
1736, 82994, 0.10, 339.10, 12.50, 0
1737, 82984, 0.10, 339.10, 12.40, 0
1738, 82973, 0.05, 339.10, 12.40, 0
1739, 82963, 0.05, 41.00, 12.40, 0
1740, 82954, 0.05, 67.60, 12.40, 0
1742, 82931, 0.10, 67.60, 12.40, 0
1744, 82908, 0.10, 67.60, 12.40, 0
1746, 82886, 0.10, 67.60, 12.40, 0
1747, 82876, 0.15, 67.60, 12.40, 0
1748, 82867, 0.05, 67.60, 12.40, 0
1749, 82858, 0.15, 67.60, 12.40, 0
1750, 82844, 0.15, 67.60, 12.40, 0
1751, 82838, 0.15, 67.60, 12.31, 0
1752, 82830, 0.10, 67.60, 12.40, 0
1753, 82822, 1.90, 79.60, 12.40, 0
1753, 82814, 0.10, 79.60, 12.40, 0
1755, 82801, 0.10, 79.60, 12.40, 0
1756, 82788, 0.15, 79.60, 12.31, 0
1757, 82776, 0.05, 79.60, 12.40, 0
1759, 82755, 1.90, 81.10, 12.31, 0
1761, 82735, 0.10, 81.10, 12.31, 0
1763, 82716, 0.10, 81.10, 12.31, 0
1763, 82715, 1.85, 95.30, 12.21, 0
1763, 82714, 0.05, 95.30, 12.31, 0
1763, 82714, 0.10, 95.30, 12.31, 0
1764, 82700, 0.10, 95.30, 12.31, 0
1766, 82687, 2.10, 72.40, 12.31, 0
1767, 82674, 0.10, 72.40, 12.21, 0
1768, 82661, 0.10, 72.40, 12.31, 0
1770, 82648, 2.25, 101.70, 12.21, 0
1771, 82636, 1.05, 101.70, 12.21, 0
1773, 82613, 2.30, 41.00, 12.21, 0
1775, 82590, 1.40, 101.70, 12.21, 0
1777, 82568, 0.05, 101.70, 12.21, 0
1779, 82555, 1.95, 115.60, 12.21, 0
1780, 82543, 1.70, 119.20, 12.21, 0
1781, 82532, 1.35, 119.20, 12.21, 0
1781, 82528, 1.45, 119.20, 12.21, 0
1782, 82525, 1.95, 69.70, 12.21, 0
1782, 82522, 1.20, 69.70, 12.21, 0
1783, 82510, 0.05, 69.70, 12.21, 0
1784, 82499, 2.05, 103.50, 12.21, 0
1785, 82488, 1.35, 103.50, 12.12, 0
1787, 82467, 1.10, 103.50, 12.21, 0
1789, 82446, 1.90, 125.70, 12.12, 0
1791, 82426, 1.50, 78.70, 12.12, 0
1792, 82417, 1.90, 108.10, 12.12, 0
1793, 82408, 1.50, 108.10, 12.12, 0
1794, 82400, 2.20, 88.40, 12.12, 0
1795, 82391, 1.65, 110.00, 12.12, 0
1796, 82382, 1.20, 110.00, 12.12, 0
1796, 82374, 2.35, 115.00, 12.02, 0
1797, 82366, 0.10, 115.00, 12.12, 0
1798, 82359, 2.75, 104.90, 12.12, 0
1799, 82352, 1.90, 135.90, 12.02, 0
1801, 82332, 2.05, 73.20, 12.12, 0
1803, 82312, 1.75, 124.90, 12.02, 0
1805, 82292, 0.10, 124.90, 12.12, 0
1806, 82276, 2.55, 109.00, 12.02, 0
1808, 82261, 1.90, 126.90, 12.02, 0
1809, 82246, 1.40, 126.90, 12.02, 0
1810, 82240, 2.25, 125.70, 12.02, 0
1810, 82234, 1.90, 98.80, 12.02, 0
1811, 82228, 2.05, 102.00, 11.93, 0
1812, 82219, 1.60, 139.40, 12.02, 0
1812, 82211, 2.65, 96.40, 12.02, 0
1813, 82204, 2.15, 115.60, 11.93, 0
1815, 82187, 1.45, 115.60, 12.02, 0
1816, 82171, 2.65, 124.90, 11.93, 0
1818, 82156, 1.25, 124.90, 11.93, 0
1820, 82137, 3.10, 108.20, 11.93, 0
1822, 82118, 1.50, 108.20, 11.93, 0
1823, 82100, 1.60, 93.70, 11.93, 0
1824, 82092, 2.65, 120.20, 11.83, 0
1825, 82085, 1.95, 98.00, 11.93, 0
1826, 82078, 2.50, 100.50, 11.83, 0
1827, 82067, 1.75, 146.20, 11.93, 0
1828, 82057, 2.95, 93.90, 11.83, 0
1829, 82048, 2.45, 131.40, 11.83, 0
1830, 82033, 1.85, 92.40, 11.83, 0
1831, 82019, 2.75, 105.10, 11.74, 0
1833, 82006, 2.25, 128.70, 11.83, 0
1835, 81983, 2.50, 92.90, 11.83, 0
1837, 81960, 2.40, 114.50, 11.83, 0
1839, 81938, 1.60, 99.10, 11.83, 0
1840, 81933, 3.30, 112.50, 11.74, 0
1840, 81929, 2.00, 115.80, 11.83, 0
1841, 81926, 3.05, 96.90, 11.74, 0
1842, 81912, 2.75, 127.50, 11.74, 0
1843, 81899, 2.65, 91.10, 11.83, 0
1845, 81886, 2.75, 116.80, 11.74, 0
1846, 81874, 1.85, 117.40, 11.74, 0
1847, 81863, 3.55, 101.10, 11.74, 0
1848, 81852, 1.55, 106.20, 11.74, 0
1850, 81833, 3.00, 99.70, 11.74, 0
1852, 81814, 2.85, 120.20, 11.64, 0
1853, 81796, 2.00, 98.10, 11.64, 0
1857, 81756, 3.50, 112.80, 11.64, 0
1858, 81746, 2.90, 93.30, 11.74, 0
1859, 81736, 3.75, 109.30, 11.64, 0
1861, 81722, 2.05, 93.50, 11.74, 0
1862, 81709, 3.35, 98.10, 11.74, 0
1863, 81696, 3.25, 120.50, 11.74, 0
1865, 81680, 3.05, 89.90, 11.74, 0
1866, 81665, 3.70, 106.70, 11.74, 0
1868, 81650, 2.25, 98.60, 11.83, 0
1870, 81630, 3.85, 102.20, 11.74, 0
1872, 81612, 3.50, 119.30, 11.74, 0
1873, 81594, 3.15, 92.60, 11.83, 0
1874, 81587, 4.20, 105.50, 11.74, 0
1875, 81580, 3.35, 93.10, 11.74, 0
1875, 81574, 3.55, 98.50, 11.74, 0
1877, 81560, 3.10, 120.90, 11.83, 0
1878, 81546, 4.45, 95.80, 11.83, 0
1880, 81532, 3.30, 115.50, 11.74, 0
1880, 81523, 3.30, 87.70, 11.74, 0
1881, 81514, 4.35, 106.70, 11.74, 0
1882, 81506, 3.05, 115.20, 11.74, 0
1884, 81485, 3.65, 92.50, 11.74, 0
1886, 81465, 3.15, 110.40, 11.74, 0
1888, 81446, 4.00, 88.50, 11.74, 0
1889, 81439, 3.90, 114.00, 11.74, 0
1889, 81432, 3.10, 97.60, 11.74, 0
1890, 81426, 4.05, 94.00, 11.74, 0
1891, 81417, 3.65, 117.30, 11.74, 0
1892, 81408, 4.45, 94.20, 11.74, 0
1893, 81400, 3.60, 110.80, 11.74, 0
1894, 81386, 3.25, 97.60, 11.74, 0
1895, 81372, 4.50, 101.20, 11.64, 0
1897, 81358, 3.55, 110.10, 11.74, 0
1899, 81337, 3.75, 87.10, 11.74, 0
1901, 81316, 3.50, 103.70, 11.74, 0
1903, 81296, 3.10, 93.10, 11.74, 0
1904, 81287, 4.40, 105.70, 11.74, 0
1905, 81279, 3.20, 108.80, 11.74, 0
1905, 81272, 3.75, 88.40, 11.83, 0
1906, 81262, 3.95, 109.00, 11.74, 0
1907, 81252, 3.70, 89.20, 11.83, 0
1908, 81242, 4.60, 99.20, 11.74, 0
1910, 81229, 2.65, 91.70, 11.83, 0
1911, 81216, 4.00, 89.90, 11.83, 0
1912, 81204, 4.00, 106.90, 11.74, 0
1914, 81181, 4.45, 94.10, 11.74, 0
1915, 81170, 3.05, 103.30, 11.83, 0
1918, 81148, 3.75, 86.40, 11.83, 0
1920, 81126, 3.50, 99.70, 11.74, 0
1922, 81104, 3.50, 86.50, 11.74, 0
1924, 81080, 3.45, 109.20, 11.74, 0
1925, 81071, 4.15, 88.70, 11.74, 0
1926, 81062, 3.95, 97.10, 11.74, 0
1927, 81054, 2.90, 85.10, 11.74, 0
1928, 81046, 3.90, 89.40, 11.74, 0
1929, 81038, 2.95, 109.20, 11.74, 0
1931, 81016, 3.85, 83.80, 11.74, 0
1933, 80995, 3.40, 94.40, 11.74, 0
1935, 80974, 2.95, 85.50, 11.74, 0
1936, 80965, 3.90, 93.40, 11.64, 0
1937, 80956, 2.65, 98.50, 11.74, 0
1938, 80948, 3.75, 85.90, 11.74, 0
1938, 80942, 3.80, 98.80, 11.74, 0
1939, 80937, 3.40, 78.70, 11.74, 0
1939, 80932, 3.85, 106.50, 11.74, 0
1940, 80921, 3.15, 81.10, 11.74, 0
1941, 80910, 4.25, 84.70, 11.83, 0
1942, 80900, 3.75, 94.90, 11.74, 0
1944, 80887, 3.45, 77.60, 11.83, 0
1945, 80874, 3.70, 85.90, 11.74, 0
1946, 80862, 2.80, 91.20, 11.83, 0
1948, 80841, 4.30, 82.80, 11.83, 0
1950, 80821, 3.30, 88.80, 11.83, 0
1952, 80802, 3.05, 74.50, 11.93, 0
1952, 80800, 4.20, 94.40, 11.83, 0
1952, 80799, 3.70, 67.10, 11.83, 0
1953, 80798, 4.00, 79.30, 11.83, 0
1953, 80791, 3.05, 98.10, 11.83, 0
1954, 80784, 4.85, 79.10, 11.83, 0
1955, 80778, 3.25, 89.80, 11.83, 0
1956, 80765, 3.75, 72.30, 11.83, 0
1957, 80752, 4.30, 90.30, 11.74, 0
1958, 80740, 3.00, 86.20, 11.83, 0
1960, 80720, 3.95, 76.80, 11.83, 0
1962, 80701, 3.60, 93.80, 11.83, 0
1964, 80682, 3.60, 78.80, 11.83, 0
1965, 80675, 4.25, 86.30, 11.74, 0
1965, 80669, 3.00, 85.60, 11.83, 0
1966, 80664, 3.95, 73.80, 11.83, 0
1966, 80660, 3.80, 97.90, 11.74, 0
1967, 80656, 4.20, 71.10, 11.83, 0
1967, 80652, 3.60, 95.30, 11.74, 0
1968, 80646, 2.75, 75.60, 11.83, 0
1968, 80640, 4.40, 88.20, 11.83, 0
1969, 80634, 3.50, 90.30, 11.83, 0
1971, 80612, 3.25, 73.40, 11.83, 0
1973, 80591, 3.65, 98.30, 11.74, 0
1975, 80570, 2.90, 81.10, 11.74, 0
1976, 80565, 4.30, 88.50, 11.74, 0
1976, 80560, 2.95, 99.90, 11.74, 0
1977, 80556, 3.95, 76.20, 11.74, 0
1977, 80550, 3.60, 93.90, 11.74, 0
1978, 80545, 3.50, 81.10, 11.74, 0
1978, 80540, 4.25, 98.30, 11.64, 0
1979, 80530, 3.15, 74.30, 11.74, 0
1980, 80520, 4.00, 85.80, 11.74, 0
1981, 80510, 3.30, 105.70, 11.74, 0
1989, 80433, 4.05, 92.50, 11.64, 0
1990, 80422, 2.95, 79.40, 11.64, 0
1991, 80412, 3.75, 77.20, 11.74, 0
1992, 80406, 3.10, 99.10, 11.74, 0
1992, 80401, 3.60, 82.60, 11.74, 0
1993, 80396, 3.70, 92.50, 11.64, 0
1993, 80388, 2.75, 79.80, 11.74, 0
1994, 80381, 4.15, 81.20, 11.74, 0
1995, 80374, 2.90, 97.60, 11.64, 0
1997, 80357, 3.20, 78.90, 11.74, 0
1998, 80340, 3.30, 95.40, 11.64, 0
2000, 80324, 3.10, 76.30, 11.64, 0
2001, 80311, 3.65, 74.10, 11.74, 0
2002, 80299, 2.05, 96.10, 11.74, 0
2004, 80288, 3.65, 78.00, 11.74, 0
2004, 80281, 3.60, 84.10, 11.64, 0
2005, 80274, 2.35, 74.00, 11.74, 0
2006, 80268, 3.55, 82.60, 11.74, 0
2006, 80261, 3.00, 97.00, 11.64, 0
2007, 80254, 3.60, 71.80, 11.74, 0
2008, 80248, 3.20, 79.70, 11.64, 0
2008, 80239, 2.55, 59.60, 11.74, 0
2009, 80230, 3.10, 88.80, 11.74, 0
2010, 80222, 2.20, 90.60, 11.74, 0
2011, 80213, 3.40, 75.90, 11.74, 0
2012, 80204, 3.15, 83.80, 11.64, 0
2013, 80196, 2.55, 53.10, 11.74, 0
2014, 80179, 3.20, 92.00, 11.74, 0
2016, 80162, 2.70, 81.50, 11.74, 0
2018, 80146, 3.20, 64.80, 11.74, 0
2018, 80139, 2.80, 89.70, 11.64, 0
2019, 80132, 2.50, 49.00, 11.74, 0
2020, 80126, 2.95, 84.50, 11.74, 0
2020, 80120, 1.65, 69.30, 11.74, 0
2021, 80114, 3.80, 70.00, 11.74, 0
2022, 80108, 2.55, 78.70, 11.64, 0
2022, 80101, 2.75, 49.40, 11.74, 0
2023, 80094, 2.90, 77.00, 11.64, 0
2024, 80088, 1.95, 83.40, 11.74, 0
2026, 80066, 3.25, 59.00, 11.74, 0
2028, 80045, 2.45, 79.60, 11.64, 0
2030, 80024, 2.25, 53.70, 11.74, 0
2030, 80023, 3.30, 81.20, 11.64, 0
2030, 80022, 2.25, 76.50, 11.74, 0
2030, 80022, 3.55, 69.00, 11.74, 0
2031, 80011, 2.50, 81.10, 11.74, 0
2032, 80001, 3.40, 54.00, 11.74, 0
2033, 79992, 2.55, 80.10, 11.64, 0
2034, 79986, 2.15, 61.20, 11.74, 0
2034, 79981, 3.75, 76.20, 11.74, 0
2035, 79976, 2.65, 72.80, 11.74, 0
2036, 79960, 2.75, 51.00, 11.74, 0
2038, 79944, 3.00, 83.90, 11.64, 0
2040, 79928, 2.75, 48.80, 11.74, 0
2041, 79919, 3.40, 71.30, 11.74, 0
2041, 79910, 2.20, 63.50, 11.64, 0
2042, 79902, 3.00, 63.60, 11.74, 0
2043, 79895, 3.05, 75.20, 11.64, 0
2044, 79888, 2.30, 62.30, 11.64, 0
2044, 79882, 3.65, 72.70, 11.64, 0
2045, 79873, 2.25, 60.30, 11.64, 0
2046, 79865, 3.60, 67.30, 11.64, 0
2047, 79858, 2.55, 66.20, 11.64, 0
2049, 79838, 2.90, 66.10, 11.64, 0
2051, 79819, 2.75, 74.80, 11.64, 0
2053, 79800, 3.05, 61.80, 11.64, 0
2054, 79791, 3.55, 64.00, 11.64, 0
2054, 79782, 2.35, 70.80, 11.64, 0
2055, 79774, 3.30, 58.10, 11.64, 0
2056, 79769, 3.40, 79.80, 11.64, 0
2056, 79765, 3.15, 51.50, 11.64, 0
2056, 79762, 3.25, 75.00, 11.64, 0
2057, 79752, 2.65, 57.70, 11.64, 0
2058, 79743, 4.10, 66.20, 11.64, 0
2059, 79734, 2.65, 72.20, 11.64, 0
2061, 79718, 3.40, 58.90, 11.64, 0
2062, 79703, 3.50, 77.80, 11.64, 0
2064, 79688, 2.80, 52.40, 11.64, 0
2065, 79677, 3.95, 67.90, 11.64, 0
2066, 79666, 2.75, 78.80, 11.64, 0
2067, 79656, 3.60, 58.80, 11.64, 0
2068, 79649, 3.60, 76.90, 11.64, 0
2069, 79642, 3.85, 51.50, 11.64, 0
2069, 79636, 3.65, 72.80, 11.64, 0
2070, 79629, 2.55, 64.00, 11.64, 0
2071, 79622, 4.30, 65.70, 11.64, 0
2071, 79616, 3.35, 60.90, 11.64, 0
2072, 79604, 3.00, 57.30, 11.74, 0
2073, 79593, 4.20, 71.80, 11.55, 0
2075, 79582, 2.95, 67.40, 11.64, 0
2079, 79543, 3.30, 73.80, 11.64, 0
2080, 79524, 3.35, 54.60, 11.64, 0
2081, 79520, 3.75, 65.60, 11.64, 0
2081, 79517, 2.60, 67.00, 11.64, 0
2082, 79514, 4.05, 56.80, 11.64, 0
2083, 79504, 3.20, 75.60, 11.64, 0
2084, 79494, 3.95, 61.20, 11.64, 0
2085, 79484, 3.95, 73.10, 11.55, 0
2086, 79471, 3.10, 47.30, 11.64, 0
2087, 79458, 4.00, 66.60, 11.64, 0
2088, 79446, 3.25, 79.90, 11.55, 0
2089, 79436, 3.35, 62.80, 11.55, 0
2090, 79427, 4.30, 67.30, 11.55, 0
2091, 79418, 3.10, 63.50, 11.55, 0
2093, 79398, 4.20, 59.20, 11.55, 0
2095, 79379, 3.30, 64.90, 11.55, 0
2097, 79360, 2.95, 54.20, 11.55, 0
2101, 79322, 3.40, 73.00, 11.55, 0
2102, 79313, 4.20, 53.10, 11.55, 0
2103, 79304, 3.90, 66.00, 11.55, 0
2104, 79296, 2.55, 57.90, 11.55, 0
2104, 79288, 4.65, 65.90, 11.55, 0
2105, 79280, 3.10, 73.10, 11.55, 0
2106, 79268, 4.00, 50.10, 11.55, 0
2107, 79257, 4.20, 69.40, 11.45, 0
2109, 79246, 3.05, 67.40, 11.55, 0
2111, 79225, 4.70, 70.90, 11.55, 0
2113, 79205, 3.50, 57.40, 11.55, 0
2115, 79186, 3.90, 56.70, 11.55, 0
2116, 79174, 3.90, 61.30, 11.55, 0
2117, 79163, 3.95, 47.90, 11.64, 0
2118, 79152, 4.75, 62.90, 11.64, 0
2119, 79148, 2.90, 45.90, 11.55, 0
2119, 79144, 4.25, 55.10, 11.64, 0
2119, 79140, 3.70, 70.30, 11.55, 0
2121, 79127, 4.10, 43.90, 11.64, 0
2122, 79114, 4.55, 57.70, 11.64, 0
2123, 79102, 3.45, 66.60, 11.55, 0
2125, 79086, 4.30, 48.70, 11.55, 0
2126, 79070, 4.40, 56.40, 11.55, 0
2128, 79054, 3.10, 44.10, 11.64, 0
2130, 79036, 4.70, 51.40, 11.64, 0
2132, 79018, 3.80, 52.20, 11.55, 0
2134, 79000, 4.00, 40.10, 11.55, 0
2134, 78996, 4.15, 60.50, 11.55, 0
2134, 78993, 3.80, 39.80, 11.55, 0
2135, 78990, 4.40, 53.10, 11.55, 0
2136, 78980, 3.40, 54.20, 11.55, 0
2137, 78971, 4.40, 51.90, 11.55, 0
2137, 78962, 3.60, 55.30, 11.45, 0
2138, 78952, 4.25, 36.00, 11.55, 0
2139, 78943, 3.80, 51.50, 11.45, 0
2140, 78934, 2.95, 48.80, 11.55, 0
2142, 78914, 4.95, 44.40, 11.55, 0
2144, 78895, 3.75, 41.30, 11.45, 0
2146, 78876, 3.95, 35.80, 11.45, 0
2147, 78865, 3.95, 56.30, 11.45, 0
2148, 78854, 3.40, 46.50, 11.45, 0
2149, 78844, 4.65, 51.10, 11.45, 0
2150, 78835, 3.60, 55.70, 11.36, 0
2151, 78827, 4.85, 38.20, 11.45, 0
2152, 78820, 3.70, 59.60, 11.36, 0
2153, 78808, 4.15, 43.50, 11.36, 0
2154, 78796, 4.65, 41.80, 11.36, 0
2156, 78784, 3.50, 48.50, 11.26, 0
2157, 78773, 3.90, 42.00, 11.36, 0
2158, 78763, 4.40, 51.10, 11.36, 0
2159, 78754, 2.70, 44.50, 11.36, 0
2160, 78736, 4.55, 47.60, 11.36, 0
2162, 78719, 4.00, 44.10, 11.26, 0
2164, 78702, 3.25, 32.30, 11.36, 0
2170, 78647, 4.05, 52.40, 11.17, 0
2171, 78633, 4.60, 34.30, 11.26, 0
2172, 78620, 4.25, 55.90, 11.17, 0
2173, 78610, 3.80, 28.50, 11.26, 0
2174, 78601, 5.15, 46.80, 11.26, 0
2175, 78592, 3.95, 46.10, 11.17, 0
2177, 78578, 4.35, 28.90, 11.26, 0
2178, 78565, 4.30, 50.20, 11.17, 0
2179, 78552, 3.55, 38.90, 11.26, 0
2181, 78531, 5.15, 40.80, 11.26, 0
2183, 78510, 3.65, 36.70, 11.26, 0
2186, 78490, 4.65, 38.70, 11.26, 0
2186, 78487, 4.95, 44.50, 11.17, 0
2186, 78484, 4.00, 32.50, 11.26, 0
2186, 78482, 4.95, 41.20, 11.26, 0
2188, 78469, 3.75, 50.20, 11.26, 0
2189, 78456, 5.70, 45.40, 11.26, 0
2190, 78444, 4.00, 42.20, 11.17, 0
2191, 78433, 5.25, 32.20, 11.26, 0
2192, 78423, 5.10, 44.90, 11.17, 0
2193, 78414, 4.05, 46.50, 11.26, 0
2195, 78393, 5.25, 38.50, 11.26, 0
2198, 78372, 4.65, 52.60, 11.17, 0
2200, 78352, 5.20, 38.30, 11.26, 0
2200, 78344, 5.30, 41.40, 11.17, 0
2201, 78337, 4.00, 41.40, 11.26, 0
2202, 78330, 5.75, 44.40, 11.17, 0
2203, 78320, 4.90, 46.10, 11.17, 0
2204, 78311, 5.50, 37.90, 11.17, 0
2205, 78302, 4.85, 50.00, 11.17, 0
2207, 78278, 5.60, 40.60, 11.17, 0
2208, 78266, 4.20, 44.30, 11.17, 0
2211, 78244, 5.55, 39.30, 11.17, 0
2213, 78223, 4.55, 42.20, 11.17, 0
2215, 78202, 5.60, 36.20, 11.17, 0
2216, 78191, 5.40, 46.90, 11.07, 0
2217, 78180, 4.90, 41.50, 11.17, 0
2218, 78170, 5.95, 36.40, 11.17, 0
2219, 78164, 4.90, 40.40, 11.17, 0
2220, 78158, 5.15, 35.00, 11.17, 0
2220, 78152, 5.55, 47.70, 11.07, 0
2222, 78137, 5.30, 37.50, 11.07, 0
2223, 78122, 5.60, 37.60, 11.07, 0
2225, 78108, 4.95, 39.80, 11.07, 0
2227, 78089, 6.05, 36.90, 11.17, 0
2229, 78070, 4.90, 43.00, 11.07, 0
2230, 78052, 5.30, 31.00, 11.07, 0
2232, 78037, 6.30, 47.10, 10.98, 0
2233, 78023, 5.40, 33.10, 11.07, 0
2235, 78010, 5.85, 34.30, 11.07, 0
2235, 78007, 5.50, 47.10, 10.98, 0
2235, 78004, 5.30, 33.30, 11.07, 0
2236, 78002, 5.90, 38.80, 10.98, 0
2237, 77989, 4.85, 44.90, 10.98, 0
2238, 77976, 6.45, 38.90, 10.98, 0
2239, 77964, 5.70, 43.20, 10.89, 0
2242, 77941, 5.95, 43.30, 10.89, 0
2243, 77930, 4.75, 43.80, 10.98, 0
2244, 77918, 6.45, 36.30, 10.98, 0
2245, 77907, 5.65, 40.70, 10.89, 0
2246, 77896, 5.15, 36.00, 10.89, 0
2248, 77880, 6.60, 45.30, 10.89, 0
2250, 77864, 5.50, 33.20, 10.89, 0
2251, 77848, 6.00, 37.00, 10.89, 0
2252, 77839, 5.70, 45.90, 10.79, 0
2253, 77830, 5.70, 35.00, 10.89, 0
2254, 77822, 6.60, 45.50, 10.79, 0
2255, 77812, 5.85, 34.90, 10.79, 0
2256, 77803, 6.40, 41.60, 10.89, 0
2257, 77794, 4.90, 40.10, 10.79, 0
2260, 77768, 6.10, 45.60, 10.70, 0
2261, 77756, 5.25, 37.40, 10.79, 0
2263, 77735, 6.55, 40.30, 10.79, 0
2265, 77715, 5.90, 42.80, 10.70, 0
2267, 77696, 5.75, 29.60, 10.79, 0
2268, 77685, 6.10, 44.10, 10.70, 0
2269, 77674, 5.20, 38.80, 10.79, 0
2270, 77664, 6.35, 38.00, 10.79, 0
2271, 77656, 5.85, 50.70, 10.61, 0
2272, 77649, 6.50, 37.90, 10.70, 0
2273, 77642, 6.35, 40.90, 10.70, 0
2274, 77629, 5.40, 46.80, 10.70, 0
2275, 77616, 7.35, 40.30, 10.70, 0
2277, 77604, 4.95, 41.30, 10.70, 0
2278, 77594, 6.45, 39.00, 10.70, 0
2279, 77584, 6.75, 47.70, 10.70, 0
2280, 77574, 5.20, 39.60, 10.70, 0
2281, 77558, 6.60, 42.50, 10.70, 0
2283, 77543, 5.85, 44.10, 10.70, 0
2284, 77528, 6.50, 33.90, 10.70, 0
2286, 77516, 6.05, 48.60, 10.70, 0
2287, 77505, 5.30, 42.10, 10.70, 0
2288, 77494, 6.70, 38.10, 10.70, 0
2289, 77487, 6.00, 47.90, 10.70, 0
2289, 77480, 6.90, 34.20, 10.70, 0
2290, 77474, 5.95, 44.10, 10.61, 0
2291, 77460, 5.45, 32.70, 10.70, 0
2293, 77447, 6.45, 47.10, 10.70, 0
2294, 77434, 6.20, 43.20, 10.61, 0
2295, 77426, 6.25, 30.70, 10.70, 0
2296, 77419, 6.30, 40.70, 10.61, 0
2296, 77412, 5.70, 46.00, 10.61, 0
2299, 77388, 7.00, 35.60, 10.70, 0
2301, 77364, 5.80, 38.20, 10.61, 0
2304, 77340, 6.10, 40.20, 10.61, 0
2304, 77336, 6.70, 43.80, 10.61, 0
2305, 77332, 5.30, 35.80, 10.70, 0
2305, 77328, 6.65, 40.60, 10.70, 0
2306, 77317, 6.15, 46.00, 10.61, 0
2307, 77307, 6.50, 36.10, 10.61, 0
2308, 77298, 6.40, 44.20, 10.51, 0
