Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
1503, 85294, 2.85, 31.10, 13.17, 0
1505, 85275, 3.45, 20.60, 13.17, 0
1507, 85256, 3.45, 30.80, 13.17, 0
1509, 85236, 3.05, 30.00, 13.26, 0
1511, 85217, 3.50, 22.40, 13.26, 0
1513, 85198, 2.85, 36.80, 13.17, 0
1513, 85191, 3.20, 27.90, 13.17, 0
1514, 85185, 3.75, 33.60, 13.17, 0
1514, 85180, 3.05, 34.30, 13.17, 0
1516, 85164, 3.50, 23.00, 13.17, 0
1517, 85149, 2.65, 33.10, 13.17, 0
1519, 85134, 3.10, 21.80, 13.17, 0
1519, 85132, 3.80, 25.60, 13.17, 0
1519, 85131, 3.05, 26.20, 13.17, 0
1519, 85130, 3.70, 20.10, 13.26, 0
1519, 85126, 3.10, 36.10, 13.26, 0
1520, 85123, 2.95, 23.40, 12.98, 0
1520, 85120, 3.75, 25.00, 13.07, 0
1521, 85111, 3.10, 30.20, 13.17, 0
1522, 85102, 3.40, 17.60, 13.26, 0
1523, 85094, 2.85, 31.80, 13.26, 0
1523, 85086, 2.35, 21.20, 13.26, 0
1524, 85078, 3.30, 22.20, 13.17, 0
1525, 85070, 2.55, 38.90, 13.17, 0
1528, 85040, 3.10, 23.40, 13.17, 0
1531, 85010, 3.25, 25.00, 13.17, 0
1533, 84980, 2.50, 16.60, 13.17, 0
1534, 84978, 3.60, 27.00, 13.26, 0
1535, 84959, 2.70, 20.10, 13.17, 0
1537, 84940, 2.70, 18.30, 13.26, 0
1537, 84938, 2.50, 18.90, 13.26, 0
1538, 84937, 2.20, 11.50, 13.17, 0
1538, 84936, 3.20, 19.90, 13.26, 0
1538, 84930, 2.70, 17.20, 13.26, 0
1539, 84925, 3.10, 13.70, 13.26, 0
1539, 84920, 2.65, 24.10, 13.17, 0
1542, 84893, 2.20, 21.00, 13.26, 0
1544, 84867, 3.30, 25.90, 13.26, 0
1547, 84842, 2.15, 28.30, 13.26, 0
1548, 84827, 2.35, 20.70, 13.36, 0
1549, 84813, 2.20, 28.50, 13.36, 0
1551, 84800, 2.15, 22.20, 13.36, 0
1552, 84790, 3.10, 22.20, 13.36, 0
1553, 84780, 2.30, 25.60, 13.36, 0
1554, 84770, 2.10, 10.70, 13.26, 0
1554, 84764, 2.10, 26.20, 13.36, 0
1557, 84739, 2.10, 13.80, 13.26, 0
1559, 84714, 2.35, 15.90, 13.36, 0
1561, 84690, 2.55, 26.00, 13.36, 0
1562, 84680, 2.10, 14.90, 13.36, 0
1563, 84670, 2.30, 30.60, 13.36, 0
1564, 84660, 2.30, 26.80, 13.36, 0
1565, 84646, 2.20, 8.20, 13.46, 0
1567, 84633, 2.50, 17.90, 13.46, 0
1568, 84620, 2.15, 1.00, 13.46, 0
1569, 84610, 2.50, 26.80, 13.46, 0
1570, 84600, 2.45, 19.70, 13.46, 0
1571, 84590, 2.25, 21.10, 13.36, 0
1572, 84579, 2.55, 10.50, 13.26, 0
1573, 84564, 2.35, 14.30, 13.26, 0
1575, 84550, 2.35, 2.90, 13.36, 0
1575, 84546, 2.35, 10.00, 13.26, 0
1576, 84542, 2.55, 18.80, 13.26, 0
1576, 84538, 2.55, 11.50, 13.26, 0
1578, 84513, 2.05, 19.80, 13.26, 0
1581, 84488, 2.45, 1.00, 13.26, 0
1583, 84464, 2.10, 16.90, 13.26, 0
1583, 84461, 2.20, 26.70, 13.26, 0
1584, 84458, 2.50, 356.80, 13.26, 0
1584, 84456, 2.00, 29.80, 13.26, 0
1584, 84454, 2.60, 13.40, 13.26, 0
1584, 84453, 1.90, 4.80, 13.26, 0
1584, 84452, 2.20, 21.90, 13.26, 0
1587, 84424, 2.70, 2.40, 13.26, 0
1589, 84397, 1.85, 14.30, 13.17, 0
1592, 84370, 2.75, 12.20, 13.26, 0
1592, 84369, 1.65, 15.90, 13.26, 0
1594, 84346, 2.65, 15.90, 13.26, 0
1597, 84324, 2.05, 1.40, 13.26, 0
1597, 84316, 1.55, 3.40, 13.26, 0
1598, 84306, 1.55, 17.60, 13.36, 0
1601, 84281, 2.15, 21.00, 13.46, 0
1603, 84252, 1.55, 12.20, 13.36, 0
1606, 84224, 1.45, 12.20, 13.36, 0
1608, 84209, 1.10, 15.10, 13.46, 0
1609, 84197, 2.25, 10.80, 13.46, 0
1610, 84186, 1.35, 10.80, 13.46, 0
1612, 84167, 1.00, 10.80, 13.46, 0
1613, 84149, 1.85, 19.20, 13.46, 0
1615, 84132, 1.35, 19.20, 13.46, 0
1620, 84077, 1.45, 39.90, 13.46, 0
1622, 84059, 1.05, 39.90, 13.36, 0
1624, 84042, 1.45, 39.90, 13.36, 0
1624, 84036, 1.10, 39.90, 13.46, 0
1625, 84034, 1.65, 18.80, 13.46, 0
1630, 83977, 0.15, 8.40, 13.36, 0
1631, 83962, 0.15, 8.40, 13.46, 0
1633, 83948, 0.10, 8.40, 13.46, 0
1633, 83942, 0.15, 8.40, 13.46, 0
1634, 83937, 0.10, 8.40, 13.46, 0
1634, 83932, 0.15, 8.40, 13.46, 0
1637, 83906, 0.10, 8.40, 13.36, 0
1640, 83879, 0.15, 8.40, 13.26, 0
1642, 83852, 0.15, 8.40, 13.36, 0
1644, 83831, 1.75, 25.60, 13.26, 0
1646, 83810, 1.45, 25.60, 13.26, 0
1648, 83790, 1.35, 25.60, 13.26, 0
1649, 83785, 1.40, 25.60, 13.26, 0
1650, 83766, 1.30, 25.60, 13.17, 0
1652, 83748, 1.55, 17.00, 13.17, 0
1653, 83744, 1.35, 17.00, 13.17, 0
1653, 83741, 1.25, 17.00, 13.26, 0
1653, 83738, 1.20, 17.00, 13.17, 0
1654, 83730, 0.85, 17.00, 13.17, 0
1655, 83723, 1.70, 27.40, 13.07, 0
1655, 83716, 1.30, 27.40, 13.07, 0
1656, 83705, 0.90, 27.40, 13.17, 0
1657, 83694, 1.20, 27.40, 13.26, 0
1658, 83684, 1.05, 27.40, 13.26, 0
1661, 83654, 1.05, 27.40, 13.17, 0
1664, 83624, 0.90, 27.40, 13.17, 0
1667, 83594, 0.80, 27.40, 13.17, 0
1668, 83588, 0.05, 27.40, 13.17, 0
1670, 83568, 0.10, 27.40, 13.26, 0
1672, 83548, 0.05, 27.40, 13.26, 0
1674, 83528, 0.10, 27.40, 13.26, 0
1678, 83479, 0.05, 27.40, 13.17, 0
1680, 83460, 0.10, 27.40, 13.26, 0
1682, 83442, 0.00, 27.40, 13.26, 0
1682, 83440, 0.45, 92.50, 13.26, 0
1684, 83417, 0.75, 52.10, 13.17, 0
1687, 83394, 1.10, 59.80, 13.17, 0
1689, 83372, 1.35, 74.00, 13.17, 0
1690, 83361, 1.10, 78.10, 13.17, 0
1691, 83346, 0.70, 77.60, 13.26, 0
1693, 83332, 0.80, 56.60, 13.17, 0
1695, 83311, 1.40, 91.20, 13.07, 0
1696, 83292, 1.05, 58.00, 13.07, 0
1698, 83274, 0.90, 71.00, 13.07, 0
1699, 83267, 0.90, 108.00, 13.07, 0
1700, 83261, 0.55, 49.70, 13.17, 0
1700, 83256, 1.25, 73.90, 13.17, 0
1701, 83250, 1.15, 74.00, 12.98, 0
1702, 83241, 1.35, 55.00, 12.98, 0
1702, 83232, 1.40, 87.80, 12.88, 0
1703, 83224, 0.90, 36.80, 12.88, 0
1704, 83215, 1.35, 73.10, 12.88, 0
1705, 83207, 0.80, 92.60, 12.88, 0
1706, 83200, 1.05, 36.30, 12.88, 0
1706, 83191, 1.25, 102.70, 12.98, 0
1707, 83182, 0.95, 58.90, 12.98, 0
1708, 83174, 1.50, 49.70, 12.98, 0
1709, 83163, 1.05, 93.30, 13.07, 0
1710, 83152, 1.25, 41.20, 13.07, 0
1711, 83142, 1.35, 85.20, 12.98, 0
1712, 83136, 0.45, 67.80, 12.98, 0
1712, 83130, 1.50, 58.00, 12.88, 0
1713, 83124, 1.10, 95.60, 12.88, 0
1714, 83112, 0.95, 31.80, 12.88, 0
1715, 83101, 1.80, 76.20, 12.78, 0
1716, 83090, 0.60, 77.40, 12.78, 0
1717, 83083, 1.30, 49.80, 12.78, 0
1717, 83077, 1.20, 77.20, 12.78, 0
1718, 83072, 0.70, 55.90, 12.78, 0
1719, 83060, 1.90, 50.90, 12.78, 0
1720, 83050, 0.75, 68.40, 12.88, 0
1721, 83040, 0.75, 57.70, 12.98, 0
1723, 83020, 1.35, 85.20, 12.98, 0
1725, 82998, 0.55, 42.60, 12.88, 0
1727, 82976, 1.15, 62.00, 12.88, 0
1728, 82967, 0.70, 38.10, 12.78, 0
1729, 82954, 1.70, 63.70, 12.88, 0
1731, 82942, 0.75, 79.50, 12.88, 0
1733, 82920, 1.05, 58.80, 12.78, 0
1735, 82898, 1.45, 88.00, 12.78, 0
1737, 82876, 0.80, 69.60, 12.78, 0
1738, 82870, 1.45, 64.50, 12.78, 0
1738, 82865, 1.20, 98.90, 12.78, 0
1739, 82860, 0.90, 70.70, 12.78, 0
1739, 82855, 1.60, 82.80, 12.78, 0
1741, 82838, 1.05, 58.10, 12.78, 0
1742, 82822, 1.65, 86.00, 12.78, 0
1743, 82812, 1.20, 85.50, 12.78, 0
1744, 82803, 1.45, 61.30, 12.78, 0
1745, 82794, 1.70, 85.80, 12.78, 0
1746, 82787, 0.85, 44.80, 12.78, 0
1746, 82781, 1.95, 69.30, 12.78, 0
1747, 82776, 1.15, 83.30, 12.78, 0
1747, 82774, 0.85, 64.70, 12.78, 0
1747, 82773, 1.65, 92.70, 12.78, 0
1747, 82772, 0.95, 79.10, 12.78, 0
1748, 82763, 1.45, 62.80, 12.78, 0
1749, 82753, 1.55, 84.70, 12.78, 0
1750, 82744, 1.35, 68.80, 12.78, 0
1750, 82741, 1.65, 75.70, 12.69, 0
1750, 82739, 0.85, 60.60, 12.69, 0
1751, 82738, 1.20, 64.50, 12.69, 0
1752, 82724, 1.10, 50.10, 12.59, 0
1753, 82718, 1.60, 81.90, 12.50, 0
1756, 82687, 1.20, 68.50, 12.50, 0
1757, 82672, 1.05, 100.30, 12.59, 0
1759, 82654, 0.90, 58.40, 12.59, 0
1761, 82637, 1.55, 72.90, 12.59, 0
1762, 82620, 1.15, 95.60, 12.59, 0
1762, 82617, 1.40, 84.20, 12.59, 0
1763, 82614, 1.40, 41.00, 12.59, 0
1763, 82612, 1.00, 59.70, 12.59, 0
1764, 82605, 1.45, 91.80, 12.50, 0
1765, 82596, 0.80, 98.00, 12.50, 0
1765, 82588, 1.65, 82.60, 12.40, 0
1766, 82578, 1.60, 91.20, 12.40, 0
1767, 82569, 1.30, 72.60, 12.31, 0
1768, 82560, 1.80, 82.80, 12.40, 0
1769, 82554, 1.25, 75.20, 12.50, 0
1769, 82548, 1.30, 64.30, 12.50, 0
1770, 82542, 1.60, 78.10, 12.50, 0
1771, 82532, 0.90, 94.20, 12.50, 0
1772, 82525, 1.55, 97.70, 12.50, 0
1772, 82518, 1.60, 93.30, 12.40, 0
1775, 82494, 1.25, 90.00, 12.40, 0
1778, 82464, 1.40, 98.80, 12.40, 0
1780, 82434, 0.45, 85.10, 12.40, 0
1782, 82421, 0.45, 85.10, 12.40, 0
1784, 82400, 1.20, 84.60, 12.40, 0
1785, 82390, 0.85, 102.80, 12.31, 0
1787, 82363, 1.70, 76.90, 12.31, 0
1790, 82336, 1.45, 119.10, 12.31, 0
1791, 82330, 1.00, 96.90, 12.31, 0
1793, 82304, 1.60, 84.20, 12.21, 0
1796, 82279, 1.70, 119.10, 12.21, 0
1798, 82254, 1.30, 94.90, 12.21, 0
1800, 82237, 1.30, 70.20, 12.21, 0
1802, 82216, 1.15, 101.80, 12.21, 0
1802, 82215, 0.75, 91.30, 12.21, 0
1802, 82214, 1.70, 88.70, 12.21, 0
1802, 82214, 1.40, 114.10, 12.12, 0
1803, 82208, 1.45, 84.00, 12.21, 0
1803, 82202, 1.95, 108.60, 12.21, 0
1804, 82196, 1.40, 115.30, 12.21, 0
1805, 82183, 1.60, 86.00, 12.21, 0
1806, 82170, 1.05, 108.00, 12.21, 0
1808, 82158, 1.20, 81.60, 12.21, 0
1811, 82123, 1.60, 104.80, 12.12, 0
1812, 82114, 1.25, 93.40, 12.12, 0
1813, 82106, 1.85, 95.30, 12.21, 0
1813, 82100, 1.65, 110.20, 12.21, 0
1814, 82094, 1.85, 96.50, 12.12, 0
1815, 82088, 1.30, 92.30, 12.02, 0
1816, 82077, 0.95, 97.60, 12.02, 0
1817, 82066, 1.75, 89.30, 11.93, 0
1818, 82056, 1.60, 104.20, 12.02, 0
1819, 82042, 1.95, 88.90, 12.02, 0
1820, 82029, 1.70, 99.70, 12.02, 0
1822, 82016, 1.30, 106.70, 12.02, 0
1823, 81997, 1.55, 88.00, 12.02, 0
1825, 81979, 1.15, 96.50, 12.12, 0
1827, 81962, 1.45, 78.00, 12.12, 0
1828, 81952, 1.85, 93.90, 12.02, 0
1829, 81942, 1.15, 108.90, 12.02, 0
1830, 81932, 1.70, 85.90, 12.02, 0
1831, 81919, 1.30, 99.40, 12.02, 0
1832, 81907, 1.10, 92.80, 12.02, 0
1833, 81896, 1.90, 83.10, 12.02, 0
1834, 81890, 1.45, 107.30, 11.93, 0
1835, 81884, 2.00, 102.90, 11.93, 0
1835, 81878, 1.80, 102.10, 11.93, 0
1835, 81876, 1.25, 111.00, 11.93, 0
1836, 81875, 1.95, 89.70, 11.93, 0
1836, 81874, 1.25, 104.40, 11.93, 0
1837, 81865, 1.15, 83.70, 11.93, 0
1837, 81856, 1.90, 93.20, 11.83, 0
1838, 81848, 1.50, 121.80, 11.74, 0
1839, 81837, 2.25, 94.50, 11.74, 0
1840, 81827, 1.60, 100.00, 11.74, 0
1841, 81818, 1.20, 108.30, 11.64, 0
1842, 81804, 1.50, 86.80, 11.64, 0
1844, 81790, 1.25, 109.10, 11.74, 0
1845, 81776, 1.45, 113.10, 11.83, 0
1847, 81760, 1.95, 106.50, 11.93, 0
1848, 81745, 1.40, 116.80, 11.64, 0
1850, 81730, 1.50, 103.50, 11.74, 0
1852, 81713, 1.20, 109.40, 11.74, 0
1853, 81696, 1.30, 96.30, 11.74, 0
1855, 81680, 1.90, 104.30, 11.74, 0
1856, 81668, 1.20, 119.80, 11.74, 0
1857, 81657, 1.75, 103.10, 11.74, 0
1858, 81646, 1.25, 120.40, 11.74, 0
1859, 81637, 1.00, 130.20, 11.74, 0
1860, 81629, 1.85, 97.50, 11.74, 0
1861, 81622, 1.05, 116.60, 11.74, 0
1861, 81619, 1.90, 112.60, 11.74, 0
1861, 81612, 1.20, 128.60, 11.74, 0
1862, 81606, 1.55, 83.60, 11.64, 0
1863, 81596, 1.20, 130.60, 11.64, 0
1864, 81586, 0.95, 120.80, 11.55, 0
1865, 81576, 1.50, 96.70, 11.55, 0
1866, 81567, 1.65, 128.40, 11.55, 0
1867, 81558, 0.90, 130.10, 11.55, 0
1868, 81550, 1.70, 113.10, 11.45, 0
1869, 81537, 1.50, 109.70, 11.45, 0
1870, 81524, 1.30, 106.90, 11.36, 0
1871, 81512, 1.20, 125.10, 11.36, 0
1872, 81501, 1.05, 115.30, 11.36, 0
1873, 81491, 1.85, 116.00, 11.36, 0
1874, 81482, 1.45, 115.30, 11.36, 0
1875, 81471, 1.45, 97.60, 11.36, 0
1877, 81460, 1.35, 123.90, 11.36, 0
1878, 81450, 0.80, 92.60, 11.45, 0
1879, 81431, 1.50, 132.70, 11.36, 0
1880, 81422, 1.35, 100.40, 11.36, 0
1881, 81412, 1.85, 116.70, 11.36, 0
1882, 81402, 1.30, 102.30, 11.36, 0
1883, 81392, 1.50, 102.10, 11.36, 0
1884, 81381, 1.45, 130.70, 11.36, 0
1885, 81371, 0.85, 84.30, 11.26, 0
1886, 81362, 1.65, 131.40, 11.36, 0
1887, 81351, 1.60, 139.00, 11.36, 0
1889, 81339, 1.40, 106.20, 11.45, 0
1890, 81328, 1.40, 121.00, 11.45, 0
1891, 81317, 0.90, 111.80, 11.55, 0
1892, 81306, 1.60, 118.40, 11.55, 0
1893, 81296, 1.40, 143.80, 11.55, 0
1894, 81284, 1.00, 116.00, 11.64, 0
1895, 81273, 1.70, 127.10, 11.45, 0
1896, 81262, 0.85, 105.20, 11.17, 0
1897, 81252, 1.55, 104.40, 11.26, 0
1898, 81243, 1.20, 140.70, 11.26, 0
1899, 81234, 0.85, 86.10, 11.36, 0
1900, 81225, 1.65, 134.70, 11.36, 0
1901, 81216, 1.00, 146.50, 11.36, 0
1902, 81208, 1.00, 103.50, 11.36, 0
1902, 81200, 1.70, 129.60, 11.36, 0
1903, 81192, 1.20, 125.70, 11.26, 0
1904, 81184, 1.75, 112.80, 11.17, 0
1907, 81151, 0.95, 160.40, 11.17, 0
1910, 81121, 1.60, 136.50, 11.26, 0
1913, 81092, 1.95, 137.20, 11.26, 0
1914, 81079, 1.20, 131.60, 11.26, 0
1916, 81065, 1.15, 132.70, 11.26, 0
1917, 81052, 1.00, 131.70, 11.26, 0
1918, 81044, 1.50, 126.40, 11.26, 0
1919, 81036, 1.50, 149.30, 11.17, 0
1920, 81028, 0.80, 125.40, 11.17, 0
1920, 81026, 1.60, 123.00, 11.17, 0
1920, 81025, 0.95, 135.20, 11.17, 0
1920, 81024, 1.05, 100.20, 11.26, 0
1923, 80993, 1.20, 126.50, 10.70, 0
1924, 80985, 1.00, 108.70, 10.89, 0
1925, 80978, 1.25, 141.20, 10.70, 0
1929, 80932, 0.90, 119.50, 10.70, 0
1930, 80921, 1.60, 137.30, 10.70, 0
1931, 80910, 0.70, 144.40, 10.70, 0
1935, 80876, 1.25, 127.50, 10.70, 0
1935, 80868, 0.95, 154.30, 10.51, 0
1936, 80860, 0.70, 105.90, 10.70, 0
1937, 80853, 1.75, 143.20, 10.89, 0
1937, 80847, 1.00, 133.20, 10.98, 0
1938, 80842, 1.40, 116.30, 10.89, 0
1941, 80813, 1.60, 140.20, 10.89, 0
1943, 80787, 0.85, 105.30, 10.89, 0
1946, 80762, 1.35, 139.60, 10.89, 0
1946, 80758, 1.40, 136.50, 10.98, 0
1947, 80752, 1.15, 169.70, 10.89, 0
1948, 80742, 1.05, 118.00, 10.89, 0
1949, 80732, 1.60, 141.20, 10.89, 0
1950, 80722, 1.05, 108.80, 10.79, 0
1951, 80714, 1.25, 134.30, 10.79, 0
1952, 80707, 0.95, 160.00, 10.79, 0
1952, 80700, 1.10, 108.50, 10.79, 0
1953, 80688, 1.50, 143.90, 10.89, 0
1955, 80676, 1.30, 138.00, 10.89, 0
1956, 80664, 1.55, 127.20, 10.89, 0
1957, 80651, 1.35, 163.70, 10.89, 0
1958, 80639, 0.80, 109.50, 10.89, 0
1959, 80628, 1.50, 129.10, 10.98, 0
1960, 80621, 0.85, 159.20, 10.98, 0
1961, 80614, 1.15, 119.10, 10.98, 0
1961, 80608, 1.40, 166.50, 10.98, 0
1963, 80593, 0.85, 125.60, 10.89, 0
1965, 80577, 1.70, 145.00, 10.70, 0
1966, 80562, 1.45, 154.80, 10.61, 0
1968, 80544, 1.00, 112.00, 10.70, 0
1970, 80526, 1.25, 165.10, 10.61, 0
1971, 80508, 0.45, 136.40, 10.70, 0
1972, 80505, 1.20, 141.00, 10.70, 0
1972, 80502, 1.20, 171.80, 10.61, 0
1972, 80500, 1.20, 132.00, 10.70, 0
1973, 80492, 1.20, 140.80, 10.70, 0
1974, 80485, 0.70, 128.30, 10.70, 0
1974, 80478, 1.10, 131.90, 10.70, 0
1977, 80448, 0.70, 102.90, 10.23, 0
1978, 80441, 1.40, 121.10, 10.42, 0
1979, 80434, 1.15, 159.00, 10.51, 0
1981, 80417, 0.90, 131.90, 10.42, 0
1982, 80398, 1.70, 157.60, 10.42, 0
1984, 80380, 0.70, 165.60, 10.51, 0
1985, 80370, 1.20, 130.10, 10.51, 0
1986, 80361, 0.80, 147.80, 10.51, 0
1987, 80352, 0.45, 110.80, 10.61, 0
1988, 80346, 0.90, 147.70, 10.42, 0
1988, 80341, 0.65, 187.40, 10.33, 0
1989, 80336, 1.20, 137.30, 10.42, 0
1990, 80327, 1.45, 135.50, 10.51, 0
1990, 80319, 0.75, 125.90, 10.51, 0
1991, 80312, 1.25, 130.10, 10.33, 0
1993, 80289, 1.35, 143.60, 10.42, 0
1996, 80266, 0.70, 132.40, 10.42, 0
1998, 80244, 1.00, 143.50, 10.42, 0
2000, 80221, 0.85, 131.50, 10.33, 0
2001, 80211, 1.40, 155.60, 10.42, 0
2002, 80202, 0.75, 169.20, 10.33, 0
2004, 80183, 1.20, 132.60, 10.33, 0
2006, 80165, 0.75, 131.70, 10.33, 0
2008, 80148, 0.80, 144.60, 10.42, 0
2009, 80130, 1.35, 145.50, 10.42, 0
2011, 80112, 0.55, 184.10, 10.51, 0
2013, 80094, 0.65, 169.90, 10.51, 0
2014, 80088, 1.10, 127.50, 10.51, 0
2014, 80083, 0.25, 127.50, 10.51, 0
2015, 80078, 0.60, 130.60, 10.51, 0
2015, 80075, 0.75, 153.40, 10.51, 0
2015, 80072, 0.25, 153.40, 10.42, 0
2015, 80070, 0.85, 130.90, 10.51, 0
2016, 80065, 0.30, 130.90, 10.61, 0
2016, 80060, 0.90, 114.50, 10.61, 0
2017, 80056, 1.05, 154.10, 10.51, 0
2019, 80032, 0.75, 97.20, 10.51, 0
2022, 80009, 1.30, 121.00, 10.51, 0
2024, 79986, 0.40, 128.40, 10.61, 0
2025, 79979, 0.75, 132.40, 10.51, 0
2025, 79974, 0.95, 155.10, 10.51, 0
2025, 79970, 0.40, 61.90, 10.61, 0
2026, 79968, 0.90, 111.90, 10.51, 0
2026, 79967, 0.35, 132.00, 10.33, 0
2026, 79966, 0.35, 120.50, 10.33, 0
2027, 79954, 0.85, 147.20, 10.51, 0
2028, 79943, 0.50, 117.10, 10.61, 0
2029, 79932, 1.30, 122.10, 10.61, 0
2030, 79925, 1.00, 119.20, 10.61, 0
2031, 79918, 1.20, 82.90, 10.61, 0
2031, 79912, 1.20, 115.70, 10.61, 0
2032, 79903, 1.00, 91.60, 10.61, 0
2033, 79896, 1.25, 88.40, 10.61, 0
2034, 79890, 1.05, 109.90, 10.61, 0
2036, 79864, 1.00, 106.60, 10.61, 0
2037, 79853, 0.90, 99.60, 10.61, 0
2038, 79842, 1.15, 102.00, 10.70, 0
2039, 79832, 0.90, 77.40, 10.79, 0
2041, 79818, 1.30, 119.00, 10.89, 0
2042, 79805, 0.90, 94.90, 10.98, 0
2043, 79792, 0.50, 113.50, 10.98, 0
2046, 79769, 1.05, 129.20, 10.89, 0
2048, 79746, 1.05, 69.40, 10.89, 0
2050, 79724, 1.30, 115.70, 10.89, 0
2051, 79714, 0.95, 108.80, 11.07, 0
2053, 79696, 1.45, 120.50, 10.89, 0
2055, 79678, 1.00, 101.50, 10.89, 0
2057, 79661, 1.55, 134.90, 10.98, 0
2058, 79644, 1.50, 130.70, 10.98, 0
2059, 79639, 1.25, 113.20, 11.07, 0
2060, 79624, 1.55, 128.20, 10.89, 0
2062, 79610, 1.00, 116.10, 10.89, 0
2064, 79589, 0.80, 124.60, 10.89, 0
2066, 79569, 0.75, 123.10, 10.89, 0
2068, 79550, 0.75, 101.10, 10.89, 0
2069, 79540, 1.35, 121.70, 10.89, 0
2070, 79532, 0.90, 91.50, 10.89, 0
2070, 79524, 1.50, 106.80, 10.89, 0
2071, 79522, 1.25, 114.40, 10.89, 0
2071, 79520, 0.70, 109.80, 10.98, 0
2071, 79518, 0.85, 123.00, 10.98, 0
2071, 79515, 1.00, 105.80, 10.98, 0
2072, 79512, 1.35, 90.90, 10.89, 0
2072, 79510, 1.35, 128.70, 10.79, 0
2073, 79501, 0.80, 105.40, 10.79, 0
2074, 79492, 1.10, 135.40, 10.70, 0
2075, 79484, 1.10, 130.30, 10.79, 0
2076, 79470, 1.10, 92.10, 10.89, 0
2077, 79457, 1.50, 133.70, 10.89, 0
2079, 79444, 0.95, 107.90, 10.61, 0
2080, 79429, 1.05, 107.60, 10.70, 0
2082, 79414, 0.95, 147.60, 10.51, 0
2083, 79400, 0.85, 74.50, 10.70, 0
2084, 79386, 1.45, 132.40, 10.70, 0
2086, 79373, 1.00, 147.50, 10.70, 0
2087, 79360, 1.30, 105.40, 10.70, 0
2087, 79359, 1.65, 137.50, 10.70, 0
2087, 79358, 1.35, 113.20, 10.70, 0
2087, 79358, 1.25, 115.50, 10.70, 0
2088, 79348, 0.75, 151.10, 10.70, 0
2089, 79339, 1.15, 95.90, 10.70, 0
2090, 79330, 1.25, 131.90, 10.79, 0
2092, 79312, 1.20, 119.10, 10.70, 0
2094, 79294, 1.35, 106.20, 10.79, 0
2096, 79276, 1.00, 159.30, 10.70, 0
2097, 79258, 1.30, 93.40, 10.70, 0
2099, 79241, 0.95, 122.40, 10.70, 0
2101, 79224, 0.80, 136.40, 10.70, 0
2102, 79214, 1.00, 114.20, 10.70, 0
2103, 79199, 0.75, 146.10, 10.70, 0
2105, 79185, 0.65, 123.40, 10.70, 0
2106, 79172, 1.20, 108.60, 10.70, 0
2107, 79165, 0.40, 85.30, 10.61, 0
2108, 79158, 0.95, 113.10, 10.70, 0
2108, 79152, 1.20, 130.40, 10.70, 0
2109, 79140, 0.65, 78.40, 10.51, 0
2110, 79129, 1.00, 78.40, 10.61, 0
2112, 79118, 0.50, 122.70, 10.61, 0
2115, 79084, 1.10, 100.30, 10.42, 0
2116, 79076, 0.70, 122.30, 10.61, 0
2117, 79068, 0.55, 84.60, 10.70, 0
2118, 79058, 1.20, 90.40, 10.61, 0
2119, 79048, 0.35, 70.80, 10.51, 0
2120, 79038, 0.50, 70.50, 10.51, 0
2122, 79012, 0.65, 131.70, 10.51, 0
2125, 78987, 0.45, 84.10, 10.61, 0
2127, 78962, 1.00, 98.70, 10.61, 0
2129, 78950, 0.75, 98.40, 10.61, 0
2130, 78939, 1.00, 76.40, 10.61, 0
2131, 78928, 1.35, 113.00, 10.61, 0
2134, 78899, 1.45, 102.20, 10.42, 0
2135, 78888, 1.25, 101.90, 10.33, 0
2136, 78878, 0.95, 77.20, 10.33, 0
2137, 78865, 1.70, 85.90, 10.33, 0
2138, 78853, 0.95, 69.20, 10.42, 0
2140, 78842, 1.45, 90.30, 10.42, 0
2141, 78830, 1.45, 106.10, 10.51, 0
2142, 78819, 1.10, 62.20, 10.61, 0
2143, 78808, 2.00, 92.80, 10.61, 0
2146, 78781, 1.45, 73.20, 10.42, 0
2147, 78768, 1.60, 121.90, 10.42, 0
2150, 78744, 1.25, 107.90, 10.42, 0
2152, 78721, 1.95, 99.00, 10.42, 0
2154, 78698, 1.35, 117.70, 10.51, 0
2156, 78677, 1.30, 81.90, 10.51, 0
2158, 78657, 1.70, 114.50, 10.51, 0
2160, 78638, 1.15, 101.70, 10.42, 0
2161, 78630, 2.15, 87.90, 10.42, 0
2162, 78622, 1.40, 103.60, 10.42, 0
2163, 78614, 1.95, 93.10, 10.42, 0
2164, 78600, 1.35, 123.10, 10.14, 0
2166, 78585, 2.05, 83.00, 10.23, 0
2167, 78570, 1.45, 126.80, 10.23, 0
2170, 78548, 1.35, 105.70, 10.23, 0
2172, 78527, 2.35, 98.00, 10.23, 0
2174, 78506, 1.45, 110.10, 10.23, 0
2177, 78477, 2.15, 102.70, 10.14, 0
2179, 78458, 2.20, 101.60, 10.23, 0
2179, 78454, 2.60, 102.80, 10.23, 0
2180, 78451, 1.90, 107.40, 10.23, 0
2180, 78448, 2.00, 107.30, 10.23, 0
2180, 78446, 2.35, 104.70, 10.23, 0
2180, 78445, 2.50, 105.90, 10.14, 0
2180, 78444, 2.75, 102.30, 10.05, 0
2182, 78431, 2.10, 100.80, 10.05, 0
2183, 78418, 2.25, 95.80, 10.05, 0
2184, 78406, 2.15, 103.30, 10.23, 0
