Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
1252, 87783, 4.80, 167.60, 7.92, 0
1253, 87772, 5.00, 169.20, 7.92, 0
1255, 87756, 5.00, 170.20, 7.83, 0
1256, 87740, 4.65, 173.30, 7.83, 0
1258, 87724, 5.25, 172.20, 7.92, 0
1259, 87713, 5.10, 169.00, 7.92, 0
1260, 87702, 5.40, 168.80, 7.92, 0
1261, 87692, 5.30, 167.40, 7.92, 0
1262, 87675, 4.45, 167.20, 7.83, 0
1264, 87658, 5.10, 171.10, 7.92, 0
1265, 87642, 4.95, 171.70, 7.92, 0
1267, 87626, 5.30, 172.50, 7.92, 0
1268, 87611, 5.20, 168.70, 7.83, 0
1270, 87596, 4.80, 170.80, 7.92, 0
1270, 87590, 5.10, 169.80, 8.02, 0
1271, 87585, 4.70, 168.90, 7.92, 0
1271, 87580, 4.90, 168.50, 7.83, 0
1273, 87555, 5.40, 168.90, 7.92, 0
1276, 87531, 4.90, 172.40, 7.83, 0
1278, 87508, 5.25, 171.90, 7.83, 0
1278, 87506, 4.85, 171.00, 7.92, 0
1278, 87505, 4.70, 172.70, 7.83, 0
1278, 87504, 5.05, 169.80, 7.74, 0
1280, 87480, 5.10, 167.50, 7.74, 0
1283, 87457, 5.30, 168.30, 7.83, 0
1285, 87434, 4.95, 163.10, 7.74, 0
1285, 87432, 5.10, 171.10, 7.74, 0
1285, 87431, 5.40, 170.80, 7.74, 0
1285, 87430, 4.45, 168.60, 7.65, 0
1287, 87413, 5.30, 174.80, 7.65, 0
1288, 87396, 4.80, 169.70, 7.74, 0
1290, 87380, 4.65, 169.40, 7.74, 0
1291, 87370, 5.15, 171.20, 7.74, 0
1292, 87360, 4.65, 169.60, 7.65, 0
1293, 87350, 5.55, 174.90, 7.65, 0
1294, 87338, 5.30, 172.70, 7.65, 0
1295, 87327, 4.70, 171.90, 7.65, 0
1296, 87316, 5.10, 167.50, 7.65, 0
1298, 87292, 4.70, 171.30, 7.65, 0
1300, 87269, 5.05, 174.00, 7.56, 0
1302, 87246, 5.30, 171.80, 7.56, 0
1303, 87235, 4.90, 176.10, 7.56, 0
1304, 87224, 5.35, 173.20, 7.56, 0
1305, 87214, 5.10, 171.60, 7.56, 0
1306, 87213, 5.00, 170.00, 7.65, 0
1306, 87212, 5.00, 167.30, 7.65, 0
1306, 87212, 4.75, 174.10, 7.74, 0
1307, 87200, 5.40, 173.60, 7.74, 0
1308, 87188, 5.10, 171.60, 7.65, 0
1309, 87176, 4.95, 174.10, 7.47, 0
1311, 87159, 5.25, 168.70, 7.56, 0
1312, 87143, 4.65, 173.40, 7.56, 0
1314, 87128, 5.25, 168.00, 7.47, 0
1314, 87122, 5.25, 165.50, 7.38, 0
1315, 87116, 5.05, 173.20, 7.47, 0
1315, 87110, 5.60, 169.10, 7.47, 0
1316, 87101, 5.00, 168.40, 7.47, 0
1317, 87093, 5.30, 169.70, 7.47, 0
1318, 87086, 4.95, 162.80, 7.47, 0
1319, 87072, 4.45, 167.40, 7.47, 0
1320, 87059, 5.45, 170.70, 7.56, 0
1321, 87046, 4.90, 171.50, 7.56, 0
1326, 86999, 5.00, 170.40, 7.65, 0
1327, 86987, 5.10, 168.00, 7.56, 0
1328, 86976, 5.20, 174.50, 7.56, 0
1329, 86966, 5.20, 169.40, 7.56, 0
1330, 86957, 4.80, 172.30, 7.56, 0
1330, 86948, 5.20, 174.20, 7.56, 0
1332, 86932, 4.85, 165.50, 7.47, 0
1333, 86917, 5.00, 169.80, 7.38, 0
1335, 86902, 5.30, 168.20, 7.29, 0
1337, 86883, 5.35, 172.90, 7.29, 0
1337, 86874, 5.10, 167.60, 7.38, 0
1340, 86851, 5.35, 174.50, 7.47, 0
1342, 86828, 5.30, 174.90, 7.56, 0
1344, 86806, 4.70, 166.00, 7.47, 0
1345, 86797, 4.80, 173.00, 7.47, 0
1345, 86789, 5.00, 165.40, 7.38, 0
1346, 86782, 5.00, 169.70, 7.38, 0
1347, 86776, 5.15, 173.90, 7.38, 0
1347, 86770, 4.80, 168.30, 7.47, 0
1348, 86764, 5.00, 177.00, 7.56, 0
1348, 86760, 5.10, 168.80, 7.56, 0
1349, 86756, 4.85, 167.30, 7.56, 0
1349, 86752, 5.40, 170.70, 7.56, 0
1351, 86735, 5.20, 167.70, 7.47, 0
1352, 86718, 5.00, 169.90, 7.56, 0
1354, 86702, 5.40, 172.00, 7.56, 0
1354, 86696, 4.65, 170.40, 7.56, 0
1355, 86691, 5.20, 173.60, 7.56, 0
1355, 86686, 5.05, 167.60, 7.56, 0
1356, 86674, 4.85, 166.80, 7.47, 0
1357, 86662, 5.60, 167.60, 7.47, 0
1359, 86650, 4.85, 172.80, 7.47, 0
1359, 86641, 5.40, 175.70, 7.56, 0
1360, 86633, 5.40, 41.00, 7.47, 0
1361, 86626, 4.60, 171.90, 7.56, 0
1362, 86618, 5.25, 168.90, 7.47, 0
1362, 86610, 4.65, 166.50, 7.47, 0
1363, 86602, 5.20, 171.20, 7.47, 0
1364, 86589, 5.15, 170.80, 7.38, 0
1365, 86577, 4.40, 174.80, 7.29, 0
1366, 86566, 5.00, 169.10, 7.19, 0
1367, 86556, 4.40, 166.60, 7.01, 0
1368, 86546, 4.75, 172.70, 7.01, 0
1369, 86536, 5.15, 168.10, 7.01, 0
1370, 86524, 4.80, 174.30, 7.01, 0
1371, 86513, 5.25, 172.10, 7.10, 0
1373, 86502, 4.50, 169.10, 7.19, 0
1374, 86487, 4.65, 177.40, 7.19, 0
1375, 86473, 5.00, 165.80, 7.19, 0
1377, 86460, 4.60, 170.50, 7.19, 0
1378, 86445, 5.45, 171.20, 7.10, 0
1379, 86430, 5.45, 41.00, 7.01, 0
1381, 86416, 4.60, 176.30, 7.10, 0
1381, 86413, 4.75, 170.50, 7.19, 0
1381, 86410, 4.55, 172.30, 7.10, 0
1381, 86408, 5.20, 172.10, 7.10, 0
1382, 86400, 5.10, 166.60, 7.19, 0
1383, 86393, 4.75, 176.20, 7.10, 0
1384, 86386, 4.75, 172.30, 7.10, 0
1391, 86309, 4.60, 173.50, 7.10, 0
1391, 86303, 5.35, 174.70, 7.10, 0
1392, 86298, 4.60, 171.70, 7.10, 0
1392, 86294, 4.90, 175.60, 7.10, 0
1392, 86291, 4.95, 172.60, 7.01, 0
1393, 86288, 4.45, 170.40, 6.83, 0
1394, 86270, 4.80, 178.30, 7.01, 0
1396, 86253, 4.20, 173.90, 7.10, 0
1398, 86236, 4.90, 173.80, 6.92, 0
1398, 86230, 4.00, 174.80, 7.01, 0
1399, 86218, 4.55, 170.90, 6.92, 0
1401, 86206, 5.00, 174.80, 7.01, 0
1401, 86200, 4.40, 169.30, 7.01, 0
1402, 86194, 4.75, 173.90, 7.01, 0
1402, 86188, 4.50, 172.70, 7.01, 0
1403, 86176, 4.30, 169.20, 6.92, 0
1404, 86165, 4.85, 174.40, 6.83, 0
1405, 86154, 4.30, 173.20, 6.92, 0
1407, 86135, 5.10, 174.60, 6.92, 0
1409, 86116, 4.80, 176.20, 6.92, 0
1411, 86098, 4.40, 170.60, 6.83, 0
1412, 86085, 4.65, 176.70, 6.92, 0
1413, 86070, 4.15, 175.30, 6.92, 0
1415, 86056, 5.15, 177.00, 6.83, 0
1416, 86047, 4.20, 172.80, 6.83, 0
1416, 86038, 4.80, 170.60, 6.74, 0
1417, 86030, 4.95, 175.30, 6.83, 0
1417, 86028, 4.65, 168.90, 6.83, 0
1417, 86027, 5.10, 176.70, 7.01, 0
1418, 86026, 4.70, 180.90, 7.01, 0
1418, 86017, 4.35, 168.50, 7.01, 0
1419, 86008, 4.70, 174.80, 7.01, 0
1420, 86000, 3.90, 171.50, 7.01, 0
1421, 85988, 4.65, 177.50, 7.01, 0
1422, 85976, 4.65, 180.30, 6.83, 0
1424, 85964, 4.50, 170.90, 6.74, 0
1424, 85955, 4.90, 176.00, 6.65, 0
1425, 85946, 4.20, 168.20, 6.65, 0
1426, 85938, 4.35, 172.40, 6.56, 0
1427, 85929, 4.30, 179.20, 6.47, 0
1428, 85920, 4.10, 172.10, 6.47, 0
1428, 85912, 4.90, 181.50, 6.47, 0
1429, 85905, 4.35, 175.10, 6.47, 0
1430, 85898, 4.60, 170.00, 6.47, 0
1430, 85892, 4.75, 175.80, 6.56, 0
1431, 85886, 4.20, 166.70, 6.56, 0
1431, 85880, 4.60, 179.20, 6.56, 0
1432, 85874, 4.20, 177.30, 6.56, 0
1433, 85862, 4.20, 171.90, 6.56, 0
1434, 85851, 4.75, 183.40, 6.56, 0
1435, 85840, 4.15, 170.30, 6.65, 0
1436, 85832, 4.70, 175.20, 6.65, 0
1437, 85824, 4.55, 179.10, 6.74, 0
1438, 85816, 4.60, 170.50, 6.74, 0
1439, 85800, 5.00, 181.80, 6.83, 0
1440, 85785, 3.95, 173.60, 6.74, 0
1442, 85770, 4.55, 171.30, 6.65, 0
1443, 85763, 4.20, 179.80, 6.65, 0
1443, 85757, 4.20, 167.30, 6.56, 0
1444, 85752, 4.80, 179.00, 6.56, 0
1444, 85746, 4.25, 180.10, 6.56, 0
1445, 85741, 5.05, 169.60, 6.56, 0
1445, 85736, 4.55, 176.50, 6.56, 0
1447, 85721, 4.30, 167.30, 6.56, 0
1448, 85707, 4.95, 175.40, 6.47, 0
1449, 85694, 4.30, 183.20, 6.47, 0
1449, 85692, 4.80, 174.40, 6.47, 0
1449, 85691, 4.80, 177.90, 6.47, 0
1450, 85690, 4.70, 173.30, 6.47, 0
1450, 85684, 5.05, 173.30, 6.47, 0
1451, 85678, 4.25, 181.10, 6.47, 0
1451, 85672, 4.75, 173.90, 6.47, 0
1452, 85666, 4.95, 177.90, 6.56, 0
1452, 85661, 4.65, 171.00, 6.65, 0
1453, 85656, 5.05, 174.60, 6.65, 0
1453, 85649, 4.50, 181.80, 6.65, 0
1454, 85642, 4.65, 176.50, 6.65, 0
1455, 85636, 5.00, 181.20, 6.65, 0
1455, 85632, 4.40, 172.50, 6.65, 0
1455, 85628, 4.95, 171.90, 6.47, 0
1456, 85624, 4.40, 175.10, 6.38, 0
1458, 85605, 4.45, 173.50, 6.56, 0
1459, 85587, 4.85, 184.00, 6.74, 0
1461, 85570, 4.60, 174.50, 6.74, 0
1461, 85567, 4.90, 175.00, 6.65, 0
1461, 85565, 4.85, 175.30, 6.65, 0
1462, 85564, 4.70, 169.30, 6.56, 0
1462, 85562, 4.05, 175.80, 6.56, 0
1462, 85562, 4.80, 177.70, 6.56, 0
1462, 85555, 4.80, 178.70, 6.56, 0
1463, 85548, 4.65, 169.30, 6.47, 0
1464, 85542, 4.90, 179.70, 6.38, 0
1464, 85537, 4.15, 175.60, 6.47, 0
1465, 85532, 4.75, 181.10, 6.65, 0
1465, 85528, 5.05, 181.80, 6.74, 0
1467, 85507, 4.80, 171.20, 6.74, 0
1469, 85486, 5.05, 181.80, 6.83, 0
1471, 85466, 4.75, 176.70, 6.83, 0
1471, 85463, 4.45, 177.50, 6.92, 0
1471, 85460, 4.95, 185.50, 6.83, 0
1472, 85458, 4.85, 175.80, 6.74, 0
1472, 85450, 5.05, 178.90, 6.65, 0
1473, 85446, 4.75, 176.90, 6.65, 0
1474, 85438, 5.10, 186.20, 6.74, 0
1474, 85431, 4.50, 180.10, 6.74, 0
1475, 85424, 4.40, 180.10, 6.74, 0
1475, 85419, 4.80, 184.80, 6.65, 0
1476, 85414, 4.15, 173.70, 6.56, 0
1476, 85410, 4.65, 182.20, 6.74, 0
1477, 85401, 4.95, 178.30, 6.83, 0
1478, 85393, 4.85, 178.20, 6.83, 0
1479, 85386, 4.85, 182.30, 6.83, 0
1480, 85371, 4.15, 176.00, 6.74, 0
1481, 85356, 4.60, 181.30, 6.74, 0
1483, 85342, 4.70, 180.00, 6.83, 0
1484, 85328, 5.20, 185.40, 6.83, 0
1486, 85309, 4.80, 177.10, 6.92, 0
1488, 85290, 4.70, 176.50, 6.83, 0
1488, 85288, 4.60, 181.10, 6.56, 0
1488, 85283, 5.05, 176.90, 6.56, 0
1489, 85278, 4.85, 186.10, 6.56, 0
1490, 85267, 4.55, 170.40, 6.56, 0
1491, 85256, 4.75, 178.20, 6.65, 0
1492, 85246, 4.40, 183.80, 6.83, 0
1493, 85230, 4.85, 176.00, 6.92, 0
1495, 85215, 4.95, 187.10, 7.01, 0
1496, 85200, 4.70, 178.30, 6.92, 0
1498, 85186, 5.00, 177.90, 6.74, 0
1499, 85168, 5.00, 173.40, 6.74, 0
1500, 85163, 4.90, 181.90, 6.65, 0
1500, 85158, 5.15, 176.10, 6.56, 0
1501, 85154, 5.00, 185.70, 6.56, 0
1502, 85144, 4.55, 177.30, 6.56, 0
1503, 85135, 5.15, 176.40, 6.56, 0
1503, 85126, 4.60, 179.40, 6.56, 0
1505, 85114, 4.90, 172.40, 6.56, 0
1506, 85102, 5.35, 184.30, 6.65, 0
1507, 85090, 4.90, 180.80, 6.83, 0
1508, 85080, 5.55, 179.30, 6.83, 0
1509, 85069, 5.50, 177.10, 7.01, 0
1510, 85058, 5.60, 180.30, 7.01, 0
1512, 85039, 5.05, 187.20, 7.01, 0
1513, 85021, 5.20, 178.80, 6.92, 0
1515, 85004, 5.50, 182.70, 7.01, 0
1516, 84995, 5.25, 185.60, 7.10, 0
1518, 84976, 4.95, 182.00, 7.10, 0
1518, 84974, 5.05, 180.60, 7.01, 0
1518, 84970, 4.70, 183.20, 7.01, 0
1519, 84966, 5.05, 176.50, 6.83, 0
1520, 84955, 4.70, 41.00, 6.83, 0
1521, 84945, 4.90, 180.90, 6.92, 0
1522, 84936, 5.60, 180.00, 7.01, 0
1523, 84919, 5.25, 183.20, 7.10, 0
1525, 84903, 5.15, 175.10, 7.10, 0
1526, 84888, 4.70, 181.40, 7.10, 0
1527, 84882, 5.20, 177.70, 7.10, 0
1528, 84874, 4.85, 181.00, 7.10, 0
1528, 84866, 4.55, 187.10, 7.10, 0
1529, 84858, 4.80, 178.20, 7.10, 0
1530, 84850, 4.55, 187.80, 7.10, 0
1531, 84842, 4.85, 181.50, 7.10, 0
1531, 84837, 4.80, 177.40, 6.92, 0
1532, 84832, 4.40, 183.80, 6.92, 0
1532, 84828, 4.85, 172.00, 7.01, 0
1534, 84808, 4.30, 183.80, 7.19, 0
1536, 84788, 4.20, 184.40, 7.19, 0
1538, 84768, 4.55, 182.50, 7.19, 0
1538, 84761, 4.25, 180.60, 7.19, 0
1539, 84749, 4.85, 178.60, 7.29, 0
1541, 84738, 4.25, 181.90, 7.29, 0
1541, 84735, 4.05, 182.60, 7.19, 0
1541, 84732, 4.20, 186.00, 7.19, 0
1541, 84730, 3.85, 183.90, 7.10, 0
1543, 84710, 4.40, 183.10, 7.01, 0
1545, 84691, 4.35, 179.50, 7.10, 0
1547, 84672, 4.45, 180.10, 7.19, 0
1548, 84664, 4.05, 179.60, 7.19, 0
1549, 84652, 4.40, 190.30, 7.19, 0
1550, 84639, 4.15, 183.50, 7.10, 0
1551, 84626, 4.20, 183.90, 7.10, 0
1553, 84614, 3.85, 188.60, 7.19, 0
1554, 84600, 3.85, 180.30, 7.29, 0
1555, 84587, 4.10, 190.00, 7.29, 0
1556, 84574, 4.20, 178.30, 7.19, 0
1557, 84567, 4.20, 182.30, 7.19, 0
1558, 84560, 4.20, 186.40, 7.10, 0
1558, 84554, 3.85, 177.20, 7.10, 0
1559, 84550, 3.95, 189.40, 7.10, 0
1559, 84547, 3.90, 181.20, 7.10, 0
1559, 84544, 4.15, 179.90, 7.19, 0
1561, 84528, 4.50, 185.30, 7.19, 0
1562, 84512, 4.35, 176.30, 7.29, 0
1564, 84496, 3.90, 187.10, 7.29, 0
1564, 84494, 4.10, 180.80, 6.92, 0
1564, 84492, 4.10, 184.00, 6.83, 0
1566, 84469, 4.35, 181.30, 7.01, 0
1568, 84458, 3.95, 179.30, 7.01, 0
1568, 84455, 3.95, 186.20, 7.01, 0
1568, 84453, 3.95, 184.60, 6.92, 0
1568, 84452, 3.65, 174.90, 6.83, 0
1570, 84437, 4.20, 180.10, 7.01, 0
1571, 84422, 4.15, 176.90, 7.01, 0
1572, 84408, 4.15, 176.60, 7.01, 0
1573, 84402, 4.55, 183.00, 7.01, 0
1573, 84397, 3.80, 178.40, 7.01, 0
1574, 84392, 4.25, 184.10, 6.92, 0
1574, 84386, 3.60, 180.90, 6.83, 0
1575, 84381, 4.10, 178.20, 6.74, 0
1575, 84376, 4.60, 182.80, 6.83, 0
1577, 84362, 4.05, 175.20, 6.92, 0
1578, 84349, 4.35, 185.60, 7.01, 0
1579, 84336, 3.90, 186.80, 7.01, 0
1580, 84332, 3.75, 178.00, 6.92, 0
1580, 84329, 3.95, 186.80, 6.74, 0
1580, 84326, 3.40, 172.80, 6.83, 0
1582, 84313, 3.95, 177.40, 7.01, 0
1583, 84302, 3.95, 184.70, 7.01, 0
1584, 84292, 4.30, 179.60, 6.92, 0
1587, 84253, 3.95, 181.90, 6.83, 0
1588, 84243, 4.30, 177.40, 6.92, 0
1589, 84234, 4.15, 186.90, 6.83, 0
1590, 84224, 4.00, 176.40, 6.83, 0
1591, 84215, 4.00, 184.50, 6.83, 0
1592, 84206, 4.00, 188.50, 6.83, 0
1594, 84186, 4.30, 175.60, 6.74, 0
1596, 84167, 3.50, 182.20, 6.74, 0
1597, 84148, 3.95, 179.20, 6.83, 0
1598, 84142, 4.10, 183.60, 6.65, 0
1599, 84137, 3.90, 179.20, 6.56, 0
1599, 84132, 4.05, 172.60, 6.56, 0
1601, 84110, 3.75, 188.00, 6.74, 0
1603, 84089, 4.45, 181.70, 6.83, 0
1605, 84068, 4.20, 178.90, 6.83, 0
1606, 84062, 4.20, 183.00, 6.83, 0
1606, 84056, 4.25, 173.40, 6.74, 0
1607, 84050, 3.85, 184.30, 6.74, 0
1608, 84043, 4.15, 180.20, 6.65, 0
1608, 84036, 3.80, 178.50, 6.65, 0
1609, 84030, 4.30, 186.80, 6.56, 0
1610, 84016, 4.45, 173.30, 6.56, 0
1611, 84003, 4.15, 180.10, 6.47, 0
1613, 83990, 4.90, 179.90, 6.47, 0
1613, 83986, 4.45, 178.90, 6.65, 0
1614, 83980, 4.50, 173.50, 6.74, 0
1615, 83969, 4.00, 180.60, 6.74, 0
1616, 83958, 4.75, 173.80, 6.65, 0
1617, 83948, 4.20, 184.10, 6.74, 0
1617, 83942, 4.30, 184.10, 6.74, 0
1618, 83936, 4.05, 175.00, 6.56, 0
1619, 83930, 3.75, 183.60, 6.47, 0
1621, 83908, 4.60, 177.10, 6.65, 0
1623, 83887, 4.40, 181.30, 6.65, 0
1625, 83866, 4.45, 183.90, 6.56, 0
1625, 83860, 4.45, 184.60, 6.56, 0
1627, 83848, 4.40, 175.60, 6.65, 0
1630, 83814, 4.40, 186.70, 6.56, 0
1631, 83806, 4.40, 181.10, 6.47, 0
1631, 83798, 4.40, 191.30, 6.56, 0
1632, 83790, 4.50, 184.20, 6.56, 0
1633, 83783, 4.25, 182.20, 6.56, 0
1634, 83776, 4.25, 187.10, 6.56, 0
1638, 83726, 4.30, 185.50, 6.47, 0
1640, 83709, 4.30, 190.20, 6.47, 0
1642, 83692, 4.25, 178.10, 6.38, 0
1642, 83690, 4.60, 194.10, 6.47, 0
1642, 83685, 4.45, 183.40, 6.38, 0
1643, 83680, 4.10, 188.60, 6.47, 0
1645, 83658, 4.65, 186.90, 6.38, 0
1647, 83637, 4.90, 181.50, 6.56, 0
1649, 83616, 4.75, 190.20, 6.47, 0
1649, 83614, 4.65, 186.00, 6.47, 0
1650, 83609, 4.60, 191.20, 6.56, 0
1650, 83604, 4.60, 184.60, 6.47, 0
1652, 83581, 4.60, 184.00, 6.47, 0
1654, 83559, 4.90, 192.90, 6.47, 0
1657, 83538, 5.15, 183.50, 6.38, 0
1658, 83520, 4.95, 183.40, 6.47, 0
1660, 83502, 5.20, 187.50, 6.47, 0
1662, 83485, 4.50, 187.00, 6.38, 0
1663, 83467, 5.00, 189.90, 6.38, 0
1665, 83450, 5.20, 194.70, 6.47, 0
1672, 83384, 5.20, 196.00, 6.38, 0
1673, 83367, 4.90, 193.10, 6.29, 0
1675, 83350, 4.70, 186.40, 6.29, 0
1675, 83348, 5.20, 41.00, 6.29, 0
1676, 83336, 4.85, 195.00, 6.38, 0
1678, 83319, 4.80, 187.10, 6.38, 0
1679, 83303, 5.20, 188.50, 6.29, 0
1681, 83288, 4.70, 188.90, 6.20, 0
1681, 83283, 4.70, 41.00, 6.29, 0
1682, 83273, 4.95, 191.60, 6.29, 0
1683, 83264, 5.25, 187.30, 6.29, 0
1689, 83203, 4.75, 188.60, 6.29, 0
1690, 83194, 5.55, 188.80, 6.20, 0
1691, 83186, 5.55, 191.40, 6.29, 0
1701, 83085, 4.85, 184.70, 6.11, 0
1701, 83077, 4.65, 189.90, 6.11, 0
1702, 83070, 5.30, 187.40, 6.11, 0
1704, 83054, 4.25, 186.60, 5.93, 0
1705, 83038, 5.25, 192.50, 6.02, 0
1707, 83022, 5.05, 187.60, 6.11, 0
1709, 83001, 4.65, 186.60, 6.02, 0
1711, 82980, 5.50, 188.10, 6.11, 0
1713, 82960, 4.50, 190.60, 6.11, 0
1714, 82954, 5.50, 186.00, 6.02, 0
1715, 82942, 4.60, 190.30, 6.02, 0
1716, 82930, 5.25, 190.20, 6.02, 0
1719, 82893, 4.75, 183.20, 5.93, 0
1720, 82884, 4.85, 190.90, 5.84, 0
1721, 82876, 5.40, 186.40, 5.93, 0
1723, 82857, 4.50, 194.50, 5.93, 0
1725, 82838, 5.05, 191.40, 5.84, 0
1727, 82820, 4.95, 184.30, 5.84, 0
1733, 82759, 5.55, 186.60, 5.93, 0
1733, 82750, 4.80, 188.30, 5.93, 0
1734, 82742, 5.25, 194.60, 5.93, 0
1739, 82690, 4.60, 194.00, 5.84, 0
1740, 82683, 4.60, 41.00, 5.75, 0
1741, 82676, 4.95, 186.50, 5.66, 0
1756, 82523, 5.00, 199.30, 5.84, 0
1757, 82511, 5.00, 196.60, 5.93, 0
1758, 82500, 5.55, 199.90, 5.93, 0
1765, 82432, 4.80, 201.80, 5.66, 0
1766, 82422, 4.55, 193.40, 5.66, 0
1767, 82412, 4.65, 196.80, 5.75, 0
1793, 82146, 5.10, 196.10, 5.57, 0
1794, 82139, 5.40, 199.10, 5.66, 0
1794, 82132, 5.40, 201.00, 5.57, 0
1795, 82126, 5.00, 198.00, 5.57, 0
1796, 82113, 5.00, 197.10, 5.57, 0
1797, 82100, 4.65, 202.80, 5.57, 0
1799, 82088, 4.70, 195.40, 5.57, 0
1802, 82050, 5.15, 198.80, 5.39, 0
1803, 82041, 4.80, 197.40, 5.30, 0
1804, 82032, 5.00, 207.60, 5.12, 0
1818, 81886, 4.40, 205.60, 5.21, 0
1819, 81877, 4.75, 204.80, 5.03, 0
1820, 81868, 4.40, 207.80, 5.03, 0
1830, 81771, 5.10, 205.90, 5.21, 0
1831, 81761, 4.85, 202.40, 5.12, 0
1832, 81752, 5.20, 203.10, 4.94, 0
1832, 81746, 4.55, 206.00, 4.85, 0
1833, 81741, 4.70, 196.90, 4.76, 0
1833, 81736, 4.80, 205.20, 4.94, 0
1837, 81694, 5.30, 199.80, 5.21, 0
1838, 81684, 5.10, 203.90, 5.12, 0
1839, 81674, 4.85, 203.30, 5.03, 0
1844, 81624, 5.45, 202.90, 4.94, 0
1846, 81612, 5.05, 205.40, 4.85, 0
1847, 81600, 5.00, 201.40, 4.85, 0
1848, 81590, 5.10, 206.30, 4.76, 0
1850, 81565, 4.75, 203.10, 4.76, 0
1851, 81559, 5.20, 205.00, 4.67, 0
1851, 81554, 4.65, 208.70, 4.58, 0
1852, 81544, 5.40, 205.00, 4.58, 0
1853, 81535, 5.30, 208.90, 4.49, 0
1854, 81526, 4.75, 202.70, 4.49, 0
1855, 81522, 5.05, 202.20, 4.40, 0
1855, 81518, 4.65, 209.40, 4.40, 0
1855, 81514, 4.95, 204.90, 4.49, 0
1856, 81508, 4.95, 210.50, 4.58, 0
1856, 81503, 4.95, 206.90, 4.58, 0
1857, 81498, 5.35, 201.80, 4.67, 0
1860, 81466, 4.55, 210.50, 4.85, 0
1861, 81458, 5.10, 205.00, 4.94, 0
1862, 81450, 5.20, 209.70, 5.03, 0
1863, 81438, 5.10, 41.00, 4.94, 0
1864, 81426, 5.10, 203.50, 5.03, 0
1865, 81414, 4.60, 207.20, 5.03, 0
1866, 81401, 5.05, 200.30, 5.03, 0
1868, 81389, 5.20, 209.80, 5.12, 0
1869, 81378, 5.05, 206.00, 5.03, 0
1869, 81376, 5.20, 211.10, 4.85, 0
1869, 81373, 4.70, 210.00, 4.76, 0
1870, 81370, 5.25, 203.40, 4.58, 0
1871, 81360, 4.95, 206.50, 4.49, 0
1871, 81351, 4.55, 199.90, 4.49, 0
1872, 81342, 4.90, 207.40, 4.67, 0
1873, 81336, 4.35, 210.10, 4.76, 0
1873, 81331, 4.75, 204.00, 4.85, 0
1874, 81326, 4.95, 208.00, 4.94, 0
1879, 81279, 4.45, 201.60, 4.85, 0
1880, 81267, 4.70, 215.90, 4.85, 0
1881, 81256, 4.70, 205.10, 4.76, 0
1882, 81249, 5.00, 205.70, 4.58, 0
1882, 81241, 4.35, 202.70, 4.40, 0
1883, 81234, 4.90, 202.10, 4.49, 0
1886, 81203, 4.20, 212.50, 4.49, 0
1888, 81187, 4.65, 202.40, 4.49, 0
1889, 81172, 4.90, 207.90, 4.67, 0
1890, 81161, 5.25, 205.00, 4.67, 0
1891, 81155, 4.70, 208.80, 4.58, 0
1891, 81150, 4.95, 199.10, 4.49, 0
1893, 81134, 4.70, 201.70, 4.58, 0
1895, 81118, 4.35, 199.70, 4.58, 0
1896, 81102, 4.75, 201.20, 4.58, 0
1898, 81080, 4.10, 205.60, 4.40, 0
1899, 81075, 4.85, 196.70, 4.49, 0
1899, 81070, 4.45, 202.00, 4.58, 0
1900, 81068, 4.60, 200.60, 4.67, 0
1900, 81067, 4.95, 206.00, 4.67, 0
1900, 81066, 4.55, 206.00, 4.58, 0
1900, 81061, 5.10, 197.20, 4.58, 0
1901, 81057, 4.85, 198.40, 4.58, 0
1901, 81054, 4.30, 202.40, 4.58, 0
1902, 81048, 4.95, 198.60, 4.58, 0
1902, 81043, 4.05, 200.10, 4.49, 0
1903, 81038, 4.35, 199.00, 4.40, 0
1905, 81017, 4.60, 200.70, 4.31, 0
1907, 80996, 4.30, 201.20, 4.49, 0
1909, 80976, 5.25, 194.70, 4.58, 0
1909, 80974, 4.55, 200.80, 4.40, 0
1910, 80966, 3.95, 199.90, 4.49, 0
1911, 80958, 4.55, 198.50, 4.58, 0
1911, 80951, 4.60, 201.20, 4.58, 0
1912, 80944, 4.55, 194.10, 4.49, 0
1912, 80941, 5.10, 195.00, 4.58, 0
1912, 80939, 4.35, 195.70, 4.58, 0
1913, 80938, 4.35, 196.00, 4.58, 0
1913, 80935, 4.35, 197.30, 4.49, 0
1913, 80932, 3.95, 194.20, 4.31, 0
1913, 80930, 4.65, 195.90, 4.40, 0
1914, 80923, 4.30, 199.00, 4.58, 0
1915, 80917, 4.70, 194.90, 4.49, 0
1915, 80912, 4.85, 197.80, 4.49, 0
1916, 80906, 3.95, 199.40, 4.49, 0
1916, 80901, 4.45, 195.90, 4.40, 0
1917, 80896, 3.90, 197.20, 4.40, 0
1917, 80891, 4.70, 194.70, 4.58, 0
1918, 80887, 4.85, 200.70, 4.49, 0
1918, 80884, 4.10, 195.40, 4.49, 0
1919, 80870, 4.80, 200.50, 4.49, 0
1920, 80867, 4.15, 198.50, 4.49, 0
1920, 80864, 4.55, 195.60, 4.40, 0
1922, 80846, 4.00, 200.10, 4.31, 0
1923, 80829, 4.35, 193.20, 4.40, 0
